MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_413;Rho_wn_IS_440;Rho_wn_IS_501;Rho_wn_IS_555;Rho_wn_IS_674;Rho_wn_IS_870;LwN_IS_413;LwN_IS_440;LwN_IS_501;LwN_IS_555;LwN_IS_674;LwN_IS_870;ExactWavelength_IS_413;ExactWavelength_IS_440;ExactWavelength_IS_501;ExactWavelength_IS_555;ExactWavelength_IS_674;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
AAB_182_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070530T042802Z;P10000000;M110100001110030101;    41.000;    53.947;       0.014481;       0.014165;       0.015398;       0.008884;       0.001863;       0.000608;       0.788302;       0.839918;       0.967357;       0.519786;       0.088437;       0.018245;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.534423;    1002.123840;       3.652108;     287.737579
AAB_183_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070530T045956Z;P10000000;M110100001110030101;    41.000;    47.021;       0.014224;       0.014507;       0.015324;       0.009108;       0.001737;       0.000675;       0.774280;       0.860172;       0.962703;       0.532879;       0.082445;       0.020255;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.569202;    1002.300354;       3.842565;     287.737732
AAB_184_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070531T035804Z;P10000000;M110100001110030101;    41.000;    60.591;       0.013470;       0.013698;       0.014332;       0.008573;       0.001375;       0.000139;       0.733278;       0.812213;       0.900333;       0.501589;       0.065283;       0.004166;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.576973;    1001.905701;       2.375883;     287.744781
AAB_185_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070531T042811Z;P10000000;M110100001110030101;    41.000;    53.938;       0.014661;       0.013847;       0.015349;       0.008507;       0.001239;            NaN;       0.798104;       0.821048;       0.964223;       0.497723;       0.058802;      -0.026330;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.490400;    1002.122864;       2.549939;     287.744934
AAB_186_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070531T050011Z;P10000000;M110100001110030101;    41.000;    46.791;       0.015597;       0.014485;       0.015586;       0.008600;       0.001732;       0.000410;       0.849050;       0.858889;       0.979117;       0.503155;       0.082230;       0.012294;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.484913;    1002.353577;       2.734880;     287.745087
AAB_187_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070531T060009Z;P10000000;M110100001110030101;    41.000;    33.295;       0.015107;       0.014885;       0.015815;       0.009070;       0.001884;       0.000170;       0.822390;       0.882608;       0.993512;       0.530674;       0.089452;       0.005114;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.526916;    1002.784241;       3.079861;     287.745422
AAB_188_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070601T050017Z;P10000000;M110100001110030101;    41.000;    46.790;       0.014934;       0.014207;       0.014405;       0.008730;       0.001607;       0.000489;       0.812972;       0.842368;       0.904966;       0.510766;       0.076291;       0.014670;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.592518;    1003.041504;       3.090925;     287.752472
AAB_189_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070603T035836Z;P10000000;M110100001110030101;    41.000;    60.574;       0.011016;       0.011520;       0.012693;       0.007398;       0.000647;            NaN;       0.599684;       0.683039;       0.797408;       0.432841;       0.030697;      -0.019869;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.546741;    1000.293579;       4.942352;     287.766876
AAB_190_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070603T053400Z;P10000000;M110100001110030101;    41.000;    39.162;       0.014090;       0.013248;       0.013745;       0.008241;       0.001415;       0.000250;       0.767035;       0.785514;       0.863505;       0.482187;       0.067170;       0.007496;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.579624;    1000.815796;       4.311876;     287.767365
AAB_191_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070604T050045Z;P10000000;M110100001110030101;    41.000;    46.798;       0.013200;       0.012168;       0.012895;       0.008279;       0.001769;       0.001239;       0.718587;       0.721479;       0.810109;       0.484377;       0.083976;       0.037169;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.674005;     999.370789;       7.437885;     287.774536
AAB_192_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070604T053404Z;P10000000;M110100001110030101;    41.000;    39.170;       0.012282;       0.012817;       0.013155;       0.007725;       0.001599;       0.000569;       0.668574;       0.759940;       0.826451;       0.451990;       0.075911;       0.017072;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.553601;     999.531311;       7.198081;     287.774719
AAB_193_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070605T042857Z;P10000000;M110100001110030101;    41.000;    53.939;       0.011170;       0.010971;       0.011413;       0.006846;       0.000743;            NaN;       0.608059;       0.650497;       0.716986;       0.400528;       0.035272;      -0.005047;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.580210;     999.530884;       4.853272;     287.781738
AAB_194_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070608T035929Z;P10000000;M110100001110030101;    41.000;    60.382;       0.007179;       0.007813;       0.011751;       0.007220;       0.000295;            NaN;       0.390809;       0.463266;       0.738219;       0.422448;       0.014019;      -0.018013;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.622261;     999.323120;       3.907032;     287.803650
AAB_195_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070615T060252Z;P10000000;M110100001110030101;    41.000;    33.154;       0.008816;       0.008112;       0.009298;       0.007598;       0.000645;            NaN;       0.479933;       0.480966;       0.584109;       0.444575;       0.030622;      -0.031900;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.163154;     992.912292;       7.716690;     287.855804
AAB_196_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070616T050300Z;P10000000;M110100001110030101;    41.000;    46.418;       0.009632;       0.008980;       0.010251;       0.008289;       0.001362;       0.000062;       0.524349;       0.532463;       0.643978;       0.485002;       0.064659;       0.001845;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.135140;     992.480103;       7.301865;     287.718140
AAB_197_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070627T060517Z;P10000000;M110100001110030101;    41.000;    33.051;       0.009099;       0.008710;       0.009484;       0.006617;       0.000345;            NaN;       0.495298;       0.516473;       0.595780;       0.387174;       0.016371;      -0.068088;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.811651;     992.362549;       5.282740;     286.479065
AAB_198_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070629T040344Z;P10000000;M110100001110030101;    41.000;    60.337;       0.005514;       0.005721;       0.007621;       0.006329;       0.001228;            NaN;       0.300145;       0.339211;       0.478775;       0.370311;       0.058309;      -0.037834;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.216034;     993.762207;       3.835515;     286.264130
AAB_199_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070705T060652Z;P10000000;M110100001110030101;    41.000;    33.305;       0.006754;       0.007270;       0.007889;       0.007084;       0.000919;       0.000801;       0.367673;       0.431045;       0.495585;       0.414473;       0.043607;       0.024028;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.442575;     994.838074;       6.069873;     285.581299
AAB_200_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070708T050719Z;P10000000;M110100001110030101;    41.000;    46.735;       0.006334;       0.006596;       0.007790;       0.006554;       0.000769;       0.000368;       0.344789;       0.391074;       0.489373;       0.383456;       0.036494;       0.011053;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.245593;     994.258301;       5.616215;     285.249329
AAB_201_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070709T050727Z;P10000000;M110100001110030101;    41.000;    46.798;       0.007869;       0.007965;       0.009318;       0.006993;       0.001655;            NaN;       0.428379;       0.472260;       0.585393;       0.409167;       0.078550;      -0.006039;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.959257;     994.977295;       2.771289;     285.137115
AAB_202_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070710T060739Z;P10000000;M110100001110030101;    41.000;    33.378;       0.010546;       0.010355;       0.011182;       0.008342;       0.002542;       0.001408;       0.574102;       0.613965;       0.702481;       0.488054;       0.120673;       0.042227;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.942248;     995.830933;       2.579649;     285.020233
AAB_203_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070711T050750Z;P10000000;M110100001110030101;    41.000;    46.926;       0.009499;       0.009748;       0.010304;       0.008007;       0.001754;       0.000915;       0.517083;       0.578003;       0.647332;       0.468466;       0.083247;       0.027435;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.032080;     995.556213;       1.267213;     284.912689
AAB_204_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070711T060751Z;P10000000;M110100001110030101;    41.000;    33.438;       0.010514;       0.010571;       0.011231;       0.008182;       0.001824;       0.000641;       0.572341;       0.626773;       0.705541;       0.478713;       0.086591;       0.019221;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.892589;     995.736511;       0.966358;     284.908020
AAB_205_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070714T050811Z;P10000000;M110100001110030101;    41.000;    46.895;       0.007339;       0.008141;       0.009505;       0.006518;       0.000949;       0.000179;       0.399509;       0.482705;       0.597141;       0.381353;       0.045024;       0.005382;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.783660;     994.271118;       6.824287;     284.576050
AAB_206_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070716T050826Z;P10000000;M110100001110030101;    41.000;    47.024;       0.005669;       0.006821;       0.008834;       0.006492;       0.001529;       0.000361;       0.308617;       0.404417;       0.554948;       0.379822;       0.072569;       0.010824;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.919480;     994.082703;       7.723782;     284.357513
AAB_207_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070717T050835Z;P10000000;M110100001110030101;    41.000;    47.089;       0.007399;       0.009081;       0.011306;       0.008009;       0.001638;       0.000040;       0.402762;       0.538444;       0.710250;       0.468611;       0.077752;       0.001212;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       0.845342;     994.402466;       6.176834;     284.250122
AAB_208_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070719T060844Z;P10000000;M110100001110030101;    41.000;    33.704;       0.010841;       0.010387;       0.011927;       0.010137;       0.002632;       0.001720;       0.590162;       0.615880;       0.749272;       0.593083;       0.124922;       0.051607;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.273198;     998.338013;       2.407467;     284.030914
AAB_209_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20070720T060850Z;P10000000;M110100001110030101;    41.000;    33.766;       0.010541;       0.010142;       0.011143;       0.008758;       0.001927;       0.000695;       0.573795;       0.601351;       0.700039;       0.512437;       0.091464;       0.020858;     412.500000;     441.700012;     491.399994;     555.400024;     675.000000;     870.099976;       1.061569;     998.804932;       1.979438;     283.923523
