MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_413;Rho_wn_IS_441;Rho_wn_IS_489;Rho_wn_IS_551;Rho_wn_IS_668;Rho_wn_IS_869;LwN_IS_413;LwN_IS_441;LwN_IS_489;LwN_IS_530;LwN_IS_551;LwN_IS_668;LwN_IS_869;ExactWavelength_IS_413;ExactWavelength_IS_441;ExactWavelength_IS_489;ExactWavelength_IS_530;ExactWavelength_IS_551;ExactWavelength_IS_668;ExactWavelength_IS_869;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
CoveSEAPRISM_121_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061030T172012Z;P10000100;M110100101110010101;    21.000;    51.175;       0.009162;       0.010729;       0.016378;       0.021868;       0.006889;       0.000841;       0.500901;       0.636654;       0.998819;       1.606560;       1.301802;       0.333296;       0.025225;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.954300;    1015.918335;       3.373024;     279.521790
CoveSEAPRISM_122_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061030T175837Z;P10000100;M110100101110010101;    21.000;    53.300;       0.008771;       0.010231;       0.015805;       0.021239;       0.006942;       0.000834;       0.479535;       0.607084;       0.963848;       1.538859;       1.264342;       0.335887;       0.025007;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       4.019820;    1015.954834;       3.020998;     279.512329
CoveSEAPRISM_123_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061030T182013Z;P10000100;M110100101110010101;    21.000;    55.159;       0.008589;       0.009713;       0.015508;       0.021134;       0.006599;       0.000754;       0.469592;       0.576336;       0.945760;       1.564781;       1.258079;       0.319282;       0.022625;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       4.165497;    1015.943604;       3.128033;     279.507019
CoveSEAPRISM_124_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061030T202832Z;P10000100;M110100101110010101;    21.000;    72.587;       0.005555;       0.007191;       0.012970;       0.018810;       0.006743;       0.002810;       0.303681;       0.426685;       0.790968;       1.391597;       1.119734;       0.326249;       0.084294;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       4.892830;    1015.863770;       3.887852;     279.475403
CoveSEAPRISM_125_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061101T172007Z;P10000100;M110100101110010101;    21.000;    51.633;       0.006861;       0.007006;       0.009951;       0.012713;       0.004496;       0.000674;       0.375108;       0.415746;       0.606873;       0.924521;       0.756816;       0.217547;       0.020220;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.535437;    1012.507019;       3.573971;     278.812225
CoveSEAPRISM_126_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061101T175832Z;P10000100;M110100101110010101;    21.000;    53.743;       0.004622;       0.006446;       0.009586;       0.012770;       0.003985;       0.000617;       0.252692;       0.382479;       0.584601;       0.877370;       0.760167;       0.192823;       0.018513;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.933073;    1012.421875;       3.286638;     278.802765
CoveSEAPRISM_127_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061101T182007Z;P10000100;M110100101110010101;    21.000;    55.590;       0.006369;       0.006310;       0.009453;       0.012588;       0.004383;       0.000611;       0.348197;       0.374396;       0.576473;       0.949066;       0.749372;       0.212064;       0.018330;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.929298;    1012.330688;       3.292936;     278.797455
CoveSEAPRISM_128_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061103T162006Z;P10000100;M110100101110010101;    21.000;    52.026;       0.002907;       0.004291;       0.007799;       0.010813;       0.003578;       0.000615;       0.158951;       0.254649;       0.475591;       0.672430;       0.643706;       0.173129;       0.018433;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       4.346156;    1022.543457;       7.332353;     278.117432
CoveSEAPRISM_129_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061103T165832Z;P10000100;M110100101110010101;    21.000;    51.732;       0.003699;       0.004883;       0.007854;       0.008767;       0.002889;       0.001685;       0.202223;       0.289759;       0.478962;       0.620154;       0.521904;       0.139764;       0.050547;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.509678;    1022.664856;       6.933967;     278.107971
CoveSEAPRISM_130_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061105T142008Z;P10000100;M110100101110010101;    21.000;    62.605;       0.003425;       0.003826;       0.006490;       0.007967;       0.002425;       0.000712;       0.187244;       0.227016;       0.395811;       0.604272;       0.474246;       0.117327;       0.021365;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.179372;    1027.877563;       3.953176;     277.437408
CoveSEAPRISM_131_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061105T162008Z;P10000100;M110100101110010101;    21.000;    52.646;       0.005038;       0.004911;       0.007224;       0.009417;       0.002265;       0.000439;       0.275442;       0.291384;       0.440543;       0.635804;       0.560609;       0.109581;       0.013172;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.720650;    1027.627686;       3.455532;     277.407837
CoveSEAPRISM_132_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061105T165832Z;P10000100;M110100101110010101;    21.000;    52.356;       0.004666;       0.004833;       0.007378;       0.009250;       0.002287;       0.000442;       0.255091;       0.286776;       0.449968;       0.652427;       0.550623;       0.110650;       0.013270;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.362435;    1027.547852;       3.296286;     277.398376
CoveSEAPRISM_133_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061105T172007Z;P10000100;M110100101110010101;    21.000;    52.885;       0.004767;       0.004824;       0.007624;       0.009374;       0.002377;       0.000463;       0.260614;       0.286219;       0.464937;       0.624956;       0.558026;       0.115021;       0.013884;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.198210;    1027.502930;       3.206779;     277.393066
CoveSEAPRISM_134_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061105T175831Z;P10000100;M110100101110010101;    21.000;    54.952;       0.003481;       0.004622;       0.006650;       0.008162;       0.002330;       0.000378;       0.190337;       0.274282;       0.405570;       0.548796;       0.485863;       0.112725;       0.011326;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.190265;    1027.422974;       3.047533;     277.383606
CoveSEAPRISM_135_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061105T182009Z;P10000100;M110100101110010101;    21.000;    56.762;       0.004126;       0.004150;       0.006602;       0.008704;       0.002328;       0.000558;       0.225575;       0.246258;       0.402602;       0.574669;       0.518162;       0.112650;       0.016740;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.823757;    1027.347046;       3.116917;     277.378265
CoveSEAPRISM_136_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061106T135832Z;P10000100;M110100101110010101;    21.000;    65.841;       0.002648;       0.004698;       0.006715;       0.008113;       0.001955;       0.000867;       0.144746;       0.278780;       0.409520;       0.586102;       0.482954;       0.094573;       0.026012;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.066531;    1025.472412;       2.658108;     277.087921
CoveSEAPRISM_137_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061106T142008Z;P10000100;M110100101110010101;    21.000;    62.866;       0.002232;       0.004447;       0.006147;       0.007713;       0.002401;       0.000933;       0.122013;       0.263861;       0.374873;       0.349012;       0.459168;       0.116175;       0.027974;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.379023;    1025.397705;       2.570282;     277.082611
CoveSEAPRISM_138_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061117T172129Z;P10000100;M110100101110010101;    21.000;    56.205;       0.015097;       0.019898;       0.027515;       0.031981;       0.008239;       0.001017;       0.825365;       1.180710;       1.677988;       2.274565;       1.903771;       0.398607;       0.030504;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.784768;    1006.796875;       6.296762;     275.075043
CoveSEAPRISM_139_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061117T175952Z;P10000100;M110100101110010101;    21.000;    58.149;       0.017140;       0.021572;       0.028532;       0.031248;       0.009193;       0.001363;       0.937064;       1.280029;       1.739996;       2.461665;       1.860169;       0.444788;       0.040899;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.405600;    1007.012024;       6.101498;     275.084564
CoveSEAPRISM_140_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061125T132137Z;P10000100;M110100101110010101;    21.000;    75.554;       0.013998;       0.017305;       0.025661;       0.030407;       0.008238;       0.002959;       0.765267;       1.026851;       1.564881;       2.158546;       1.810061;       0.398571;       0.088747;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.917755;    1020.875854;       8.751821;     277.875793
CoveSEAPRISM_141_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061125T140150Z;P10000100;M110100101110010101;    21.000;    69.817;       0.014889;       0.018538;       0.028962;       0.030240;       0.008679;       0.001308;       0.814009;       1.099999;       1.766240;       2.400043;       1.800128;       0.419917;       0.039249;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.131468;    1020.938354;       8.470063;     277.885773
CoveSEAPRISM_142_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061125T142326Z;P10000100;M110100101110010101;    21.000;    67.012;       0.015478;       0.019364;       0.027128;       0.032563;       0.008698;       0.001528;       0.846227;       1.149001;       1.654382;       2.450168;       1.938420;       0.420829;       0.045824;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.018265;    1020.971985;       8.318734;     277.891144
CoveSEAPRISM_143_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061125T150150Z;P10000100;M110100101110010101;    21.000;    62.876;       0.016204;       0.022440;       0.032010;       0.036521;       0.009560;       0.001278;       0.885895;       1.331558;       1.952111;       2.648418;       2.174066;       0.462554;       0.038336;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.656749;    1021.031677;       8.049704;     277.900665
CoveSEAPRISM_144_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061125T152327Z;P10000100;M110100101110010101;    21.000;    60.954;       0.016872;       0.021570;       0.031209;       0.035850;       0.008754;       0.001241;       0.922437;       1.279911;       1.903241;       2.709139;       2.134099;       0.423542;       0.037232;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.701160;    1021.065308;       7.898258;     277.906036
CoveSEAPRISM_145_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061125T160150Z;P10000100;M110100101110010101;    21.000;    58.573;       0.017137;       0.019887;       0.031606;       0.033650;       0.009073;       0.001044;       0.936886;       1.180076;       1.927480;       2.745273;       2.003114;       0.438964;       0.031325;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.234330;    1021.125000;       7.629345;     277.915558
CoveSEAPRISM_146_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061125T162328Z;P10000100;M110100101110010101;    21.000;    57.788;       0.017761;       0.023186;       0.031406;       0.038805;       0.008785;       0.001126;       0.971019;       1.375829;       1.915273;       2.497980;       2.310010;       0.425017;       0.033774;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.250559;    1021.158630;       7.477782;     277.920929
CoveSEAPRISM_147_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061125T170149Z;P10000100;M110100101110010101;    21.000;    57.519;       0.017887;       0.021726;       0.033445;       0.035466;       0.009457;       0.001253;       0.977892;       1.289209;       2.039599;       2.597014;       2.111237;       0.457566;       0.037578;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.214346;    1021.218323;       7.209102;     277.930481
CoveSEAPRISM_148_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061125T172327Z;P10000100;M110100101110010101;    21.000;    58.000;       0.018398;       0.025811;       0.035705;       0.039079;       0.011881;       0.001657;       1.005821;       1.531565;       2.177404;       3.014832;       2.326338;       0.574826;       0.049714;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.399118;    1021.251953;       7.057539;     277.935852
CoveSEAPRISM_149_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T140237Z;P10000100;M110100101110010101;    21.000;    69.887;       0.015853;       0.019486;       0.031532;       0.033854;       0.009618;       0.002417;       0.866712;       1.156277;       1.922936;       2.331497;       2.015288;       0.465317;       0.072495;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.279938;    1022.614441;       4.453686;     278.243500
CoveSEAPRISM_150_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T142343Z;P10000100;M110100101110010101;    21.000;    67.218;       0.015230;       0.021386;       0.027643;       0.031474;       0.008803;       0.002074;       0.832627;       1.269009;       1.685749;       2.547180;       1.873592;       0.425906;       0.062207;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.650125;    1022.613464;       4.384646;     278.248749
CoveSEAPRISM_151_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T150209Z;P10000100;M110100101110010101;    21.000;    62.991;       0.017403;       0.017912;       0.030879;       0.032638;       0.008592;       0.001904;       0.951441;       1.062853;       1.883136;       2.507830;       1.942903;       0.415681;       0.057106;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.191403;    1022.611694;       4.258890;     278.258301
CoveSEAPRISM_152_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T152346Z;P10000100;M110100101110010101;    21.000;    61.165;       0.015939;       0.019316;       0.027885;       0.034424;       0.009843;       0.001759;       0.871411;       1.146173;       1.700514;       2.431078;       2.049199;       0.476237;       0.052761;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.238006;    1022.610718;       4.188159;     278.263672
CoveSEAPRISM_153_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T160209Z;P10000100;M110100101110010101;    21.000;    58.736;       0.014562;       0.018759;       0.029361;       0.031717;       0.009254;       0.001338;       0.796100;       1.113135;       1.790555;       2.496617;       1.888058;       0.447747;       0.040140;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.316058;    1022.608948;       4.062567;     278.273193
CoveSEAPRISM_154_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T162346Z;P10000100;M110100101110010101;    21.000;    57.993;       0.015383;       0.017069;       0.030829;       0.033885;       0.009932;       0.001481;       0.841023;       1.012845;       1.880088;       2.470433;       2.017138;       0.480535;       0.044427;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.409693;    1022.607971;       3.991836;     278.278564
CoveSEAPRISM_155_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T170208Z;P10000100;M110100101110010101;    21.000;    57.726;       0.017271;       0.018266;       0.030140;       0.033357;       0.009631;       0.001400;       0.944231;       1.083857;       1.838073;       2.435999;       1.985686;       0.465983;       0.041997;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.455460;    1022.606201;       3.866298;     278.288086
CoveSEAPRISM_156_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T180208Z;P10000100;M110100101110010101;    21.000;    60.126;       0.016437;       0.019473;       0.030129;       0.033488;       0.009131;       0.001443;       0.898610;       1.155517;       1.837365;       2.355384;       1.993516;       0.441787;       0.043290;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.485322;    1022.603088;       3.670856;     278.302979
CoveSEAPRISM_157_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T182345Z;P10000100;M110100101110010101;    21.000;    61.714;       0.017757;       0.019822;       0.029798;       0.034572;       0.009648;       0.001839;       0.970817;       1.176214;       1.817200;       2.504404;       2.058049;       0.466787;       0.055176;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.766685;    1022.598328;       3.609049;     278.308350
CoveSEAPRISM_158_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061126T190207Z;P10000100;M110100101110010101;    21.000;    65.556;       0.018069;       0.018735;       0.030016;       0.035488;       0.010022;       0.002360;       0.987855;       1.111700;       1.830501;       2.623331;       2.112580;       0.484878;       0.070805;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.896241;    1022.589905;       3.499351;     278.317871
CoveSEAPRISM_159_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061127T140402Z;P10000100;M110100101110010101;    21.000;    69.822;       0.015181;       0.017538;       0.026911;       0.032101;       0.008605;       0.002149;       0.829948;       1.040689;       1.641148;       2.393339;       1.910911;       0.416304;       0.064451;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.964415;    1022.346436;       1.407108;     278.601410
CoveSEAPRISM_160_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061127T172404Z;P10000100;M110100101110010101;    21.000;    58.400;       0.018202;       0.021712;       0.029056;       0.033192;       0.009501;       0.001611;       0.995100;       1.288375;       1.771976;       2.649329;       1.975892;       0.459697;       0.048329;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.669315;    1021.678589;       0.859880;     278.651062
CoveSEAPRISM_161_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061130T140333Z;P10000100;M110100101110010101;    21.000;    70.530;       0.005190;       0.007573;       0.013607;       0.016343;       0.005767;       0.002432;       0.283763;       0.449346;       0.829797;       1.319593;       0.972853;       0.279020;       0.072962;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.005842;    1021.425598;       7.415991;     279.673889
CoveSEAPRISM_162_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061130T162505Z;P10000100;M110100101110010101;    21.000;    58.702;       0.004760;       0.008459;       0.013593;       0.020360;       0.007262;       0.001307;       0.260249;       0.501926;       0.828950;       1.578036;       1.211989;       0.351371;       0.039217;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       5.345695;    1020.397949;       9.048595;     279.709045
CoveSEAPRISM_163_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061202T190415Z;P10000100;M110100101110010101;    21.000;    66.513;       0.005385;       0.008565;       0.013794;       0.022363;       0.005138;       0.001588;       0.294407;       0.508209;       0.841195;       1.399042;       1.331220;       0.248597;       0.047642;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       6.622038;    1020.477783;       9.658357;     280.463623
CoveSEAPRISM_164_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061204T190456Z;P10000100;M110100101110010101;    21.000;    66.683;       0.011993;       0.013163;       0.022887;       0.026663;       0.005888;       0.001628;       0.655663;       0.781060;       1.395736;       1.841363;       1.587226;       0.284861;       0.048825;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.786256;    1019.276367;      11.829997;     281.178864
CoveSEAPRISM_165_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061205T140624Z;P10000100;M110100101110010101;    21.000;    71.079;       0.006272;       0.010211;       0.015391;       0.018076;       0.005187;       0.001407;       0.342907;       0.605901;       0.938620;       1.605941;       1.076050;       0.250961;       0.042191;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.852128;    1021.297302;       9.773303;     281.462280
CoveSEAPRISM_166_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061205T152657Z;P10000100;M110100101110010101;    21.000;    62.649;       0.009718;       0.011760;       0.019948;       0.022472;       0.004894;       0.001040;       0.531268;       0.697819;       1.216505;       1.538620;       1.337739;       0.236768;       0.031194;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.564187;    1021.534729;       9.799356;     281.482300
CoveSEAPRISM_167_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061205T160520Z;P10000100;M110100101110010101;    21.000;    60.268;       0.009929;       0.010695;       0.018665;       0.020991;       0.004352;       0.000795;       0.542846;       0.634602;       1.138290;       1.505475;       1.249549;       0.210557;       0.023849;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.551639;    1021.647827;       9.811770;     281.491821
CoveSEAPRISM_168_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061205T162658Z;P10000100;M110100101110010101;    21.000;    59.537;       0.009138;       0.012059;       0.019564;       0.020037;       0.005278;       0.001009;       0.499591;       0.715561;       1.193106;       1.609833;       1.192778;       0.255375;       0.030257;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.032380;    1021.711609;       9.818767;     281.497192
CoveSEAPRISM_169_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061205T170519Z;P10000100;M110100101110010101;    21.000;    59.262;       0.008695;       0.011146;       0.019224;       0.020905;       0.005248;       0.000729;       0.475362;       0.661366;       1.172358;       1.523364;       1.244460;       0.253920;       0.021866;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.349379;    1021.824646;       9.831171;     281.506714
CoveSEAPRISM_170_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061205T180519Z;P10000100;M110100101110010101;    21.000;    61.578;       0.008219;       0.011002;       0.018406;       0.020667;       0.004708;       0.001019;       0.449353;       0.652860;       1.122457;       1.629746;       1.230264;       0.227800;       0.030562;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.544102;    1022.021362;       9.787013;     281.521606
CoveSEAPRISM_171_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061205T182658Z;P10000100;M110100101110010101;    21.000;    63.121;       0.008593;       0.011702;       0.019434;       0.020270;       0.005208;       0.001171;       0.469794;       0.694360;       1.185175;       1.586522;       1.206621;       0.251966;       0.035133;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.123126;    1022.166138;       9.535177;     281.526978
CoveSEAPRISM_172_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061205T190519Z;P10000100;M110100101110010101;    21.000;    66.866;       0.007245;       0.010834;       0.017369;       0.020030;       0.004965;       0.001430;       0.396083;       0.642890;       1.059227;       1.443070;       1.192349;       0.240237;       0.042882;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.721023;    1022.422485;       9.089082;     281.536499
CoveSEAPRISM_173_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061206T132532Z;P10000100;M110100101110010101;    21.000;    76.991;       0.003643;       0.007162;       0.014058;       0.015550;       0.003466;       0.001454;       0.199170;       0.424970;       0.857336;       1.145899;       0.925680;       0.167673;       0.043607;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.443831;    1023.550293;       4.099552;     281.809692
CoveSEAPRISM_174_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061206T140732Z;P10000100;M110100101110010101;    21.000;    71.109;       0.006484;       0.008110;       0.013885;       0.013735;       0.003503;       0.001518;       0.354499;       0.481229;       0.846739;       1.057145;       0.817602;       0.169490;       0.045523;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       1.867052;    1023.190002;       4.570696;     281.820099
CoveSEAPRISM_175_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061206T142720Z;P10000100;M110100101110010101;    21.000;    68.627;       0.005384;       0.008433;       0.013510;       0.014774;       0.003525;       0.001292;       0.294333;       0.500371;       0.823868;       1.115439;       0.879456;       0.170524;       0.038746;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       2.385709;    1023.020142;       4.792807;     281.825012
CoveSEAPRISM_176_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061206T180549Z;P10000100;M110100101110010101;    21.000;    61.673;       0.007539;       0.009499;       0.014775;       0.014940;       0.003772;       0.000932;       0.412146;       0.563682;       0.901045;       1.136074;       0.889349;       0.182521;       0.027969;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       1.972317;    1021.135071;       7.210584;     281.879272
CoveSEAPRISM_177_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061206T182722Z;P10000100;M110100101110010101;    21.000;    63.288;       0.005883;       0.008546;       0.015424;       0.014163;       0.003282;       0.000723;       0.321628;       0.507111;       0.940637;       1.059754;       0.843105;       0.158785;       0.021693;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       1.562415;    1020.910828;       7.329674;     281.884613
CoveSEAPRISM_178_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061210T150726Z;P10000100;M110100101110010101;    21.000;    64.971;       0.007515;       0.008567;       0.017423;       0.021237;       0.007465;       0.001187;       0.410828;       0.508352;       1.062494;       1.753692;       1.264240;       0.361187;       0.035610;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.113028;    1026.641235;       8.410087;     283.265137
CoveSEAPRISM_179_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061210T160727Z;P10000100;M110100101110010101;    21.000;    60.830;       0.009642;       0.012831;       0.020814;       0.027460;       0.009281;       0.000803;       0.527142;       0.761395;       1.269347;       1.988660;       1.634643;       0.449051;       0.024090;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.827797;    1026.447876;       8.213024;     283.280029
CoveSEAPRISM_180_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061210T162903Z;P10000100;M110100101110010101;    21.000;    60.077;       0.008999;       0.011441;       0.019504;       0.025747;       0.009282;       0.001284;       0.491961;       0.678914;       1.189435;       2.015749;       1.532662;       0.449090;       0.038527;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       3.829591;    1026.378296;       8.142101;     283.285400
CoveSEAPRISM_181_b_oc;CoveSEAPRISM;GregSchuster;    36.900;   -75.710;20061210T172905Z;P10000100;M110100101110010101;    21.000;    60.288;       0.008980;       0.012909;       0.019883;       0.027254;       0.009959;       0.001344;       0.490921;       0.766020;       1.212550;       1.963252;       1.622417;       0.481854;       0.040319;     413.000000;     441.799988;     489.299988;     530.599976;     551.599976;     668.200012;     869.900024;       4.233068;    1026.184937;       7.944983;     283.300293
