MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412.5;Rho_wn_IS_442.5;Rho_wn_IS_490;Rho_wn_IS_510;Rho_wn_IS_560;Rho_wn_IS_620;Rho_wn_IS_665;Rho_wn_IS_681.25;Rho_wn_IS_708.75;Rho_wn_IS_753.75;Rho_wn_IS_778.75;Rho_wn_IS_865;Rho_wn_IS_885;Lw_IS_412.5;Lw_IS_442.5;Lw_IS_490;Lw_IS_510;Lw_IS_560;Lw_IS_620;Lw_IS_665;Lw_IS_681.25;Lw_IS_708.75;Lw_IS_753.75;Lw_IS_778.75;Lw_IS_865;Lw_IS_885;Es_IS_412.5;Es_IS_442.5;Es_IS_490;Es_IS_510;Es_IS_560;Es_IS_620;Es_IS_665;Es_IS_681.25;Es_IS_708.75;Es_IS_753.75;Es_IS_778.75;Es_IS_865;Es_IS_885;HPLC_chla_ONLY_IS
MUMMTriOS-Belgica06-19_292_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.575;     2.791;20060920T162500Z;P10100100;M122200001200020100;    32.000;    76.961;       0.017501;       0.021838;       0.030328;       0.032129;       0.033578;       0.015065;       0.010494;       0.010157;       0.006282;       0.002127;       0.002013;       0.001315;       0.001188;       1.223404;       1.909437;       3.312341;       3.537961;       3.773216;       1.474475;       1.042781;       0.980812;       0.538506;       0.172584;       0.164640;       0.090914;       0.078400;     188.260056;     225.628922;     260.298065;     256.816132;     250.517151;     236.175980;     244.051666;     237.679764;     214.467148;     203.010101;     204.554382;     172.942230;     164.958588;       2.210000
MUMMTriOS-Belgica06-19_293_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.387;     3.319;20060918T103100Z;P10100100;M122200001200020100;     2.000;    51.289;       0.032251;       0.041159;       0.058611;       0.064998;       0.081298;       0.072670;       0.062845;       0.060311;       0.049141;       0.016992;       0.017247;       0.009639;       0.008081;       8.988455;      13.384068;      21.361879;      23.382244;      29.034729;      23.728405;      19.643124;      18.240931;      13.448154;       4.245173;       4.287660;       1.984805;       1.602039;     769.360413;     890.666260;     990.579712;     976.098633;     966.484192;     894.468689;     859.333496;     831.437378;     754.297058;     688.624146;     685.395325;     566.583801;     544.725891;       1.790000
MUMMTriOS-Belgica06-19_294_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.852;     2.869;20060920T140200Z;P10100100;M122200001200020100;    46.000;    58.256;       0.014234;       0.017472;       0.024610;       0.025830;       0.026040;       0.009492;       0.006675;       0.006485;       0.003969;       0.001492;       0.001408;       0.000955;       0.000885;       2.961524;       4.285354;       6.826244;       7.091792;       7.082287;       2.387884;       1.631901;       1.541144;       0.871653;       0.295096;       0.278008;       0.156770;       0.140400;     568.044922;     663.060852;     742.967163;     733.485229;     723.813477;     675.555359;     657.994873;     636.732239;     589.262756;     531.419067;     530.660217;     441.222473;     425.842010;       1.340000
MUMMTriOS-Belgica06-19_295_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.921;     1.363;20060921T122800Z;P10100100;M122200001200020100;     2.000;    51.532;       0.027987;       0.037354;       0.050628;       0.057135;       0.078343;       0.072890;       0.063288;       0.060431;       0.046360;       0.015357;       0.015466;       0.008415;       0.006980;       7.450735;      11.695353;      17.962370;      20.059933;      27.302883;      22.900314;      19.062811;      17.604712;      12.461662;       3.686897;       3.692081;       1.654886;       1.325578;     752.817078;     874.699768;     973.160400;     960.215637;     948.338501;     877.159180;     843.635986;     815.171082;     753.922119;     673.707275;     669.813599;     551.699219;     532.591675;       1.100000
MUMMTriOS-Belgica06-19_296_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.637;     2.557;20060920T091200Z;P10100100;M122200001200020100;    45.000;    59.322;       0.010523;       0.011869;       0.014818;       0.014838;       0.013652;       0.005314;       0.003968;       0.004069;       0.002608;       0.001370;       0.001300;       0.001082;       0.001034;       2.232492;       3.095264;       4.733159;       4.762519;       4.470201;       1.461796;       1.044805;       1.036825;       0.604346;       0.282746;       0.267620;       0.184327;       0.170042;     592.834351;     692.476685;     773.903931;     762.793457;     749.517151;     696.949829;     677.140564;     654.351196;     605.311951;     544.177246;     542.791626;     449.819855;     433.954193;       1.460000
MUMMTriOS-Belgica06-19_297_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.673;     2.409;20060920T105000Z;P10100100;M122200001200020100;   999.000;    51.459;       0.008811;       0.009425;       0.011122;       0.010875;       0.009442;       0.003350;       0.002549;       0.002735;       0.001721;       0.000980;       0.000907;       0.000730;       0.000690;       2.279902;       2.948189;       4.180752;       4.088874;       3.599744;       1.068974;       0.771325;       0.796808;       0.458236;       0.231186;       0.212436;       0.140101;       0.128010;     739.280212;     855.689941;     947.631897;     933.226257;     917.123657;     845.922729;     813.269897;     785.197693;     727.906250;     647.760864;     643.163269;     528.475525;     510.371490;       1.440000
MUMMTriOS-Belgica06-19_298_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.740;     2.101;20060921T065600Z;P10100100;M122200001200020100;    47.000;    78.213;       0.012394;       0.013127;       0.014369;       0.014076;       0.012959;       0.005683;       0.004320;       0.004415;       0.002942;       0.001743;       0.001591;       0.001215;       0.001140;       0.802629;       1.080387;       1.517310;       1.506618;       1.432350;       0.551423;       0.433749;       0.435563;       0.258228;       0.146261;       0.134571;       0.087314;       0.078161;     173.489685;     209.341888;     243.768967;     241.072495;     236.269333;     225.206573;     235.606216;     230.127670;     207.631256;     198.247177;     199.824203;     169.859070;     161.913254;       1.660000
MUMMTriOS-Belgica06-19_299_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.794;     1.872;20060921T082500Z;P10100100;M122200001200020100;    33.000;    65.737;       0.022411;       0.029516;       0.038521;       0.041923;       0.051222;       0.033196;       0.024981;       0.023029;       0.015302;       0.004773;       0.004723;       0.002908;       0.002547;       3.690629;       6.020881;       9.708049;      10.637924;      13.321505;       7.322142;       5.349426;       4.792197;       2.884714;       0.816070;       0.807375;       0.413325;       0.348378;     451.399078;     531.851013;     599.613525;     591.490723;     581.251831;     540.790100;     531.365723;     514.146606;     472.270905;     428.733521;     428.666168;     356.537872;     342.994568;       1.460000
MUMMTriOS-Belgica06-19_300_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.847;     1.644;20060921T101100Z;P10100100;M122200001200020100;    20.000;    54.579;       0.025468;       0.033192;       0.045278;       0.050261;       0.064873;       0.043700;       0.033528;       0.031114;       0.021128;       0.006582;       0.006510;       0.003866;       0.003369;       6.615204;      10.097939;      15.402889;      16.876917;      21.484715;      13.258757;       9.770861;       8.761233;       5.490411;       1.524958;       1.499669;       0.732144;       0.615720;     708.514099;     822.825378;     913.318909;     899.806702;     884.814026;     815.309937;     784.769287;     757.785828;     700.387634;     624.614319;     620.872070;     510.075287;     492.016144;       2.100000
MUMMTriOS-Belgica06-19_301_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.872;     1.452;20060921T111900Z;P10100100;M122200001200020100;     9.000;    51.133;       0.025797;       0.034033;       0.044146;       0.048840;       0.063187;       0.053464;       0.044032;       0.041665;       0.029558;       0.008685;       0.008685;       0.004822;       0.004090;       7.059721;      11.289970;      17.667215;      19.642647;      26.059250;      18.427008;      14.272583;      12.922631;       8.314932;       2.180415;       2.166479;       0.988216;       0.809281;     759.146179;     879.405762;     974.907166;     960.670532;     946.469482;     872.934875;     838.042236;     809.401062;     747.563232;     667.723083;     663.308716;     544.907715;     525.983704;       2.140000
MUMMTriOS-Belgica06-19_302_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.296;     2.622;20060919T124800Z;P10100100;M122200001200020100;    15.000;    51.266;       0.015789;       0.018079;       0.023741;       0.024657;       0.024896;       0.010823;       0.007793;       0.007674;       0.004999;       0.002218;       0.002103;       0.001572;       0.001462;       3.850273;       5.286076;       8.271297;       8.603675;       8.823090;       3.170922;       2.134606;       2.002325;       1.181860;       0.463803;       0.435867;       0.265649;       0.238236;     668.137573;     765.287354;     837.291199;     820.968628;     799.252380;     730.105408;     699.153625;     673.957886;     623.779541;     554.160889;     549.776794;     449.906494;     434.094116;       2.420000
MUMMTriOS-Belgica06-19_303_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.417;     3.564;20060918T121000Z;P10100100;M122200001200020100;     2.000;    49.567;       0.024832;       0.032371;       0.045823;       0.049799;       0.057877;       0.041274;       0.032208;       0.030450;       0.021001;       0.005903;       0.005848;       0.003363;       0.002887;       7.460936;      11.833245;      20.384125;      22.390530;      27.104052;      16.211624;      11.811633;      10.619262;       6.497375;       1.673436;       1.650879;       0.785058;       0.648244;     809.695435;     939.983643;    1048.768066;    1034.801147;    1027.608887;     952.516968;     915.581116;     886.322449;     805.692383;     739.122925;     735.824219;     608.473145;     585.129822;       3.180000
MUMMTriOS-Belgica06-19_304_b_oc;MUMMTriOS-Belgica06-19;KevinRuddick;    51.688;     2.415;20060920T111900Z;P10100100;M122200001200020100;   999.000;    50.483;       0.009290;       0.009803;       0.011319;       0.011011;       0.009489;       0.003518;       0.002710;       0.002909;       0.001887;       0.001096;       0.001028;       0.000881;       0.000838;       2.478254;       3.158237;       4.382968;       4.271567;       3.747650;       1.164793;       0.848150;       0.873816;       0.517304;       0.267929;       0.249832;       0.175806;       0.161918;     753.519897;     871.434631;     964.911133;     950.244812;     934.428467;     862.659058;     828.970947;     800.524658;     741.301208;     661.024597;     657.060974;     540.023682;     522.068115;            NaN
MUMMTriOS-BRADEX0_305_b_oc;MUMMTriOS-BRADEX0;KevinRuddick;    51.248;     2.952;20050617T172800Z;P00100100;M122200001200020100;     0.000;    68.769;       0.095062;       0.114407;       0.137775;       0.149971;       0.184401;       0.207322;       0.212968;       0.214994;       0.218774;       0.225584;       0.230036;       0.242800;       0.243709;      13.016049;      18.458282;      25.218483;      26.940069;      32.612949;      33.733391;      34.097034;      33.407539;      29.550444;      29.448484;      30.041533;      26.464334;      25.214802;     366.172882;     425.922028;     475.961060;     465.504608;     455.540283;     422.227051;     416.824554;     405.198486;     353.496826;     341.820496;     341.754822;     285.253479;     270.762421;            NaN
MUMMTriOS-BRADEX0_306_b_oc;MUMMTriOS-BRADEX0;KevinRuddick;    51.247;     2.952;20050623T154500Z;P00100100;M122200001200020100;     0.000;    52.503;       0.084659;       0.100196;       0.119266;       0.130102;       0.164252;       0.186892;       0.193107;       0.196529;       0.202734;       0.210736;       0.214923;       0.225649;       0.225846;       4.209828;       5.867375;       7.938008;       8.584565;      10.858892;      11.523034;      11.569919;      11.388298;      10.652637;      10.300289;      10.510864;       9.203799;       8.865223;     135.312119;     158.218430;     178.742432;     176.987686;     176.953918;     165.559021;     161.137436;     156.511368;     142.309250;     132.429489;     132.440353;     110.466316;     106.306969;            NaN
MUMMTriOS-BRADEX0_309_b_oc;MUMMTriOS-BRADEX0;KevinRuddick;    51.267;     2.932;20050617T141000Z;P10100100;M122200001200020100;     2.000;    38.863;       0.034340;       0.044883;       0.065067;       0.072153;       0.089755;       0.063233;       0.048521;       0.045438;       0.033973;       0.012060;       0.011924;       0.008344;       0.007616;       9.414867;      13.932513;      21.878971;      23.647264;      28.703671;      18.135674;      13.038657;      11.714019;       7.761461;       2.521008;       2.460238;       1.395668;       1.216937;     769.306763;     866.348999;     935.834290;     912.238770;     889.467773;     801.551514;     752.540894;     725.751404;     644.203308;     591.477966;     583.133911;     472.688232;     451.704468;            NaN
MUMMTriOS-BRADEX0_310_b_oc;MUMMTriOS-BRADEX0;KevinRuddick;    51.248;     2.954;20050623T120200Z;P10100100;M122200001200020100;     0.000;    27.911;       0.035168;       0.042807;       0.056614;       0.063096;       0.085558;       0.082564;       0.067492;       0.064474;       0.061535;       0.022651;       0.023110;       0.013916;       0.012047;      13.242176;      18.919304;      29.009182;      32.257996;      44.468319;      36.607807;      27.857067;      25.436941;      21.924459;       7.321211;       7.404736;       3.666486;       3.062099;    1109.411987;    1267.010620;    1391.570068;    1368.944092;    1351.812988;    1248.195435;    1186.222778;    1147.511597;    1052.390625;     955.567200;     947.141357;     778.934998;     751.345825;            NaN
