MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412;Rho_wn_IS_441;Rho_wn_IS_491;Rho_wn_IS_551;Rho_wn_IS_668;Rho_wn_IS_870;LwN_IS_412;LwN_IS_441;LwN_IS_491;LwN_IS_530;LwN_IS_551;LwN_IS_668;LwN_IS_870;ExactWavelength_IS_412;ExactWavelength_IS_441;ExactWavelength_IS_491;ExactWavelength_IS_530;ExactWavelength_IS_551;ExactWavelength_IS_668;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
LJCO_39_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091224T001945Z;P10000100;M110100001110030101;     4.000;    27.083;       0.006027;       0.008029;       0.011387;       0.008267;       0.000277;            NaN;       0.327793;       0.476086;       0.715363;    -999.000000;       0.492119;       0.013395;      -0.002088;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       0.913730;    1010.579102;       5.292487;     266.922791
LJCO_40_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091227T224905Z;P10000100;M110100001110030101;     4.000;    48.160;       0.007621;       0.010323;       0.014828;       0.012333;       0.000217;            NaN;       0.414480;       0.612086;       0.931545;    -999.000000;       0.734143;       0.010500;      -0.115365;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.245895;    1008.471069;       3.117458;     266.057434
LJCO_41_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091227T234908Z;P10000100;M110100001110030101;     4.000;    34.404;       0.011535;       0.013120;       0.015557;       0.014427;       0.002107;       0.000047;       0.627304;       0.777909;       0.977330;    -999.000000;       0.858807;       0.101943;       0.001417;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.591754;    1008.746643;       2.946426;     266.048279
LJCO_42_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091228T002142Z;P10000100;M110100001110030101;     4.000;    27.071;       0.011366;       0.013116;       0.016250;       0.014524;       0.002136;       0.000009;       0.618125;       0.777664;       1.020842;    -999.000000;       0.864566;       0.103349;       0.000280;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.462801;    1008.643311;       2.968793;     266.043304
LJCO_43_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091228T004912Z;P10000100;M110100001110030101;     4.000;    20.695;       0.011917;       0.012674;       0.016750;       0.013924;       0.002397;       0.000374;       0.648091;       0.751457;       1.052276;    -999.000000;       0.828854;       0.115955;       0.011362;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.239736;    1008.449219;       3.036361;     266.039124
LJCO_44_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091228T012145Z;P10000100;M110100001110030101;     4.000;    13.555;       0.007848;       0.010383;       0.014835;       0.014646;       0.001997;            NaN;       0.426811;       0.615627;       0.931967;    -999.000000;       0.871844;       0.096608;      -0.011040;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.864552;    1008.219421;       3.116337;     266.034149
LJCO_45_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091228T221746Z;P10000100;M110100001110030101;     4.000;    55.582;       0.010184;       0.013308;       0.016461;       0.014855;       0.002390;       0.000173;       0.553851;       0.789066;       1.034130;    -999.000000;       0.884278;       0.115622;       0.005245;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.496035;    1009.137451;       2.750810;     265.842438
LJCO_46_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091228T224935Z;P10000100;M110100001110030101;     4.000;    48.276;       0.011403;       0.013680;       0.017125;       0.016155;       0.002689;       0.000202;       0.620150;       0.811106;       1.075815;    -999.000000;       0.961692;       0.130106;       0.006147;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.662362;    1009.358887;       2.744738;     265.837585
LJCO_47_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091228T232806Z;P10000100;M110100001110030101;     4.000;    39.336;       0.011648;       0.014160;       0.017568;       0.016547;       0.003129;       0.000248;       0.633456;       0.839601;       1.103644;    -999.000000;       0.985002;       0.151390;       0.007529;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.655346;    1009.626953;       2.737388;     265.831696
LJCO_48_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091228T234937Z;P10000100;M110100001110030101;     4.000;    34.516;       0.011960;       0.013653;       0.017905;       0.017293;       0.003098;            NaN;       0.650440;       0.809528;       1.124829;    -999.000000;       1.029429;       0.149869;      -0.001774;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.762086;    1009.776733;       2.733282;     265.828400
LJCO_49_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091229T002217Z;P10000100;M110100001110030101;     4.000;    26.951;       0.011805;       0.014756;       0.018710;       0.017484;       0.003064;       0.000064;       0.641983;       0.874933;       1.175401;    -999.000000;       1.040781;       0.148228;       0.001954;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.626401;    1009.666077;       2.992953;     265.823425
LJCO_50_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091229T012215Z;P10000100;M110100001110030101;     4.000;    13.431;       0.009631;       0.013232;       0.016752;       0.015371;       0.002083;       0.000024;       0.523773;       0.784574;       1.052407;    -999.000000;       0.915010;       0.100788;       0.000715;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.557605;    1009.173706;       3.697086;     265.814270
LJCO_51_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091230T002239Z;P10000100;M110100001110030101;     4.000;    27.059;       0.010259;       0.013661;       0.018790;       0.018075;       0.001715;            NaN;       0.557925;       0.810019;       1.180400;    -999.000000;       1.075977;       0.082961;      -0.013830;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.749323;    1010.347839;       5.679255;     265.603577
LJCO_52_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20100102T233044Z;P10000100;M110100001110030101;     4.000;    39.409;       0.007918;       0.010858;       0.015309;       0.018864;       0.005791;       0.000109;       0.430614;       0.643826;       0.961735;    -999.000000;       1.122928;       0.280161;       0.003313;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       3.219544;    1009.813843;       4.531681;     264.732300
LJCO_53_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20100107T012648Z;P10000100;M110100001110030101;     4.000;    13.249;       0.006846;       0.010093;       0.015110;       0.015276;       0.004363;       0.000051;       0.372326;       0.598456;       0.949253;    -999.000000;       0.909364;       0.211076;       0.001547;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.978351;    1007.364014;       3.916317;     263.835419
LJCO_54_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20100107T235435Z;P10000100;M110100001110030101;     4.000;    34.410;       0.009523;       0.012075;       0.016693;       0.018911;       0.004711;       0.000303;       0.517895;       0.715948;       1.048681;    -999.000000;       1.125735;       0.227885;       0.009214;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       2.604635;    1008.768005;       5.271945;     263.629700
LJCO_55_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20100108T002716Z;P10000100;M110100001110030101;     4.000;    26.791;       0.007055;       0.010577;       0.015511;       0.019461;       0.005089;       0.000218;       0.383656;       0.627140;       0.974447;    -999.000000;       1.158518;       0.246178;       0.006629;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       3.377354;    1008.558533;       5.308293;     263.624695
LJCO_56_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20100212T020244Z;P10000100;M110100001110030101;     4.000;     7.592;       0.008378;       0.011737;       0.017356;       0.021025;       0.005304;       0.000004;       0.455638;       0.695937;       1.090340;    -999.000000;       1.251616;       0.256602;       0.000116;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       3.090716;    1008.927124;       4.790036;     257.208008
LJCO_57_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20100222T234020Z;P10000100;M110100001110030101;     4.000;    41.327;       0.003623;       0.005431;       0.008741;       0.010414;       0.002453;       0.000354;       0.197038;       0.322050;       0.549097;    -999.000000;       0.619960;       0.118672;       0.010764;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       2.975270;    1012.203979;       6.285879;     256.229065
LJCO_58_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20100223T234012Z;P10000100;M110100001110030101;     4.000;    41.400;       0.002454;       0.003859;       0.006446;       0.009359;       0.004617;       0.000522;       0.133436;       0.228814;       0.404956;    -999.000000;       0.557131;       0.223356;       0.015884;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       4.967228;    1011.774658;       4.368217;     256.191711
