MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412;Rho_wn_IS_439;Rho_wn_IS_500;Rho_wn_IS_555;Rho_wn_IS_674;Rho_wn_IS_870;LwN_IS_412;LwN_IS_439;LwN_IS_500;LwN_IS_530;LwN_IS_555;LwN_IS_674;LwN_IS_870;ExactWavelength_IS_412;ExactWavelength_IS_439;ExactWavelength_IS_500;ExactWavelength_IS_530;ExactWavelength_IS_555;ExactWavelength_IS_674;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
MVCO_38_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040420T204137Z;P10000000;M110100001110030101;     4.000;    59.919;       0.005839;       0.008269;       0.014350;       0.027086;       0.007110;       0.000489;       0.317852;       0.480974;       0.879100;    -999.000000;       1.586980;       0.337484;       0.014681;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;      12.914429;    1017.200012;       5.400000;     366.360168
MVCO_39_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040424T141223Z;P10000000;M110100001110030101;     4.000;    43.006;       0.005222;       0.005961;       0.009760;       0.015280;       0.002831;            NaN;       0.284261;       0.346736;       0.597885;    -999.000000;       0.895285;       0.134361;      -0.001089;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       7.458632;    1017.200012;       5.400000;     364.838318
MVCO_40_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040506T185021Z;P10000000;M110100001110030101;     4.000;    37.381;       0.005752;       0.007241;       0.010674;       0.009903;       0.001820;       0.000132;       0.313131;       0.421157;       0.653904;    -999.000000;       0.580202;       0.086393;       0.003963;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       1.879768;    1017.099976;       3.000000;     359.863129
MVCO_41_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040507T185018Z;P10000000;M110100001110030101;     4.000;    37.187;       0.006182;       0.007680;       0.012354;       0.010840;       0.002170;       0.000290;       0.336502;       0.446712;       0.756788;    -999.000000;       0.635131;       0.102983;       0.008690;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       1.684551;    1013.700012;       6.100000;     359.455109
MVCO_42_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040507T191135Z;P10000000;M110100001110030101;     4.000;    40.665;       0.005042;       0.006969;       0.010522;       0.009754;       0.001511;       0.000299;       0.274457;       0.405369;       0.644571;    -999.000000;       0.571493;       0.071745;       0.008957;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       1.888793;    1013.500000;       6.200000;     359.449066
MVCO_43_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040508T185017Z;P10000000;M110100001110030101;     4.000;    36.996;       0.005651;       0.007514;       0.010633;       0.009931;       0.001366;       0.000104;       0.307595;       0.437067;       0.651380;    -999.000000;       0.581845;       0.064856;       0.003110;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       1.888115;    1028.900024;       5.600000;     359.047089
MVCO_44_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040508T191132Z;P10000000;M110100001110030101;     4.000;    40.485;       0.004419;       0.006125;       0.008269;       0.007350;       0.001295;       0.000726;       0.240573;       0.356249;       0.506540;    -999.000000;       0.430624;       0.061489;       0.021778;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       1.654748;    1028.599976;       5.600000;     359.041046
MVCO_45_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040508T194401Z;P10000000;M110100001110030101;     4.000;    46.268;       0.004580;       0.006157;       0.008918;       0.007902;       0.001605;       0.000077;       0.249293;       0.358154;       0.546287;    -999.000000;       0.462972;       0.076172;       0.002320;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       1.676275;    1028.599976;       5.000000;     359.031860
MVCO_46_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040509T221032Z;P10000000;M110100001110030101;     4.000;    73.240;       0.004321;       0.006725;       0.011530;       0.012914;       0.001886;       0.000105;       0.235198;       0.391191;       0.706327;    -999.000000;       0.756676;       0.089526;       0.003149;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       3.114156;    1019.099976;       4.300000;     358.582306
MVCO_47_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040510T134358Z;P10000000;M110100001110030101;     4.000;    44.219;       0.006571;       0.008277;       0.012883;       0.012671;       0.002267;       0.000120;       0.357697;       0.481459;       0.789236;    -999.000000;       0.742395;       0.107593;       0.003606;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       2.197760;    1023.500000;       3.500000;     358.317810
MVCO_48_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040510T145018Z;P10000000;M110100001110030101;     4.000;    33.083;       0.006691;       0.007972;       0.012468;       0.011700;       0.001955;       0.000143;       0.364237;       0.463689;       0.763763;    -999.000000;       0.685517;       0.092801;       0.004285;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       1.963925;    1023.900024;       3.700000;     358.299011
