pixel (FR) \ band	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
3101	1714.74	1879.45	1928.86	1928.15	1802.25	1650.39	1531.38	1471.35	1406.79	1266.14	1249.99	1176.17	959.12	929.65	895.26
3102	1714.73	1879.42	1928.85	1928.16	1802.26	1650.40	1531.38	1471.35	1406.79	1266.14	1249.99	1176.17	959.12	929.65	895.27
3103	1714.73	1879.40	1928.85	1928.18	1802.27	1650.40	1531.38	1471.36	1406.80	1266.14	1249.99	1176.18	959.12	929.65	895.27
3104	1714.72	1879.37	1928.84	1928.19	1802.28	1650.40	1531.38	1471.36	1406.81	1266.14	1249.99	1176.18	959.11	929.65	895.27
3105	1714.71	1879.34	1928.83	1928.20	1802.29	1650.41	1531.38	1471.37	1406.81	1266.13	1249.99	1176.19	959.11	929.65	895.27
3106	1714.71	1879.31	1928.82	1928.22	1802.30	1650.41	1531.39	1471.37	1406.82	1266.13	1250.00	1176.19	959.11	929.65	895.27
3107	1714.70	1879.29	1928.81	1928.23	1802.31	1650.41	1531.39	1471.38	1406.83	1266.13	1250.00	1176.20	959.11	929.65	895.27
3108	1714.70	1879.26	1928.80	1928.24	1802.32	1650.41	1531.39	1471.38	1406.84	1266.13	1250.00	1176.20	959.10	929.65	895.27
3109	1714.69	1879.23	1928.79	1928.26	1802.33	1650.42	1531.39	1471.39	1406.84	1266.13	1250.00	1176.21	959.10	929.65	895.27
3110	1714.68	1879.21	1928.78	1928.27	1802.34	1650.42	1531.39	1471.39	1406.85	1266.13	1250.00	1176.21	959.10	929.65	895.27
3111	1714.68	1879.18	1928.78	1928.28	1802.35	1650.42	1531.40	1471.40	1406.86	1266.13	1250.01	1176.22	959.10	929.65	895.28
3112	1714.67	1879.15	1928.77	1928.29	1802.36	1650.43	1531.40	1471.41	1406.86	1266.13	1250.01	1176.23	959.10	929.65	895.28
3113	1714.67	1879.13	1928.76	1928.31	1802.37	1650.43	1531.40	1471.41	1406.87	1266.13	1250.01	1176.23	959.09	929.65	895.28
3114	1714.66	1879.10	1928.75	1928.32	1802.38	1650.43	1531.40	1471.42	1406.88	1266.13	1250.01	1176.24	959.09	929.65	895.28
3115	1714.65	1879.07	1928.74	1928.33	1802.39	1650.44	1531.40	1471.42	1406.88	1266.13	1250.01	1176.24	959.09	929.65	895.28
3116	1714.65	1879.05	1928.73	1928.35	1802.40	1650.44	1531.40	1471.43	1406.89	1266.13	1250.01	1176.25	959.09	929.65	895.28
3117	1714.64	1879.02	1928.72	1928.36	1802.41	1650.44	1531.41	1471.43	1406.90	1266.13	1250.02	1176.25	959.08	929.65	895.28
3118	1714.63	1878.99	1928.71	1928.37	1802.42	1650.45	1531.41	1471.44	1406.90	1266.13	1250.02	1176.26	959.08	929.65	895.28
3119	1714.63	1878.97	1928.71	1928.38	1802.43	1650.45	1531.41	1471.44	1406.91	1266.13	1250.02	1176.26	959.08	929.65	895.28
3120	1714.62	1878.94	1928.70	1928.40	1802.44	1650.45	1531.41	1471.45	1406.92	1266.13	1250.02	1176.27	959.08	929.65	895.28
3121	1714.62	1878.91	1928.69	1928.41	1802.45	1650.46	1531.41	1471.45	1406.92	1266.13	1250.02	1176.27	959.07	929.65	895.29
3122	1714.61	1878.88	1928.68	1928.42	1802.46	1650.46	1531.41	1471.46	1406.93	1266.13	1250.02	1176.28	959.07	929.65	895.29
3123	1714.60	1878.86	1928.67	1928.44	1802.47	1650.46	1531.42	1471.46	1406.94	1266.13	1250.03	1176.28	959.07	929.65	895.29
3124	1714.60	1878.83	1928.66	1928.45	1802.48	1650.46	1531.42	1471.47	1406.94	1266.13	1250.03	1176.29	959.07	929.65	895.29
3125	1714.59	1878.80	1928.65	1928.46	1802.49	1650.47	1531.42	1471.47	1406.95	1266.13	1250.03	1176.29	959.06	929.65	895.29
3126	1714.59	1878.78	1928.65	1928.47	1802.50	1650.47	1531.42	1471.48	1406.96	1266.12	1250.03	1176.30	959.06	929.66	895.29
3127	1714.58	1878.75	1928.64	1928.49	1802.51	1650.47	1531.42	1471.48	1406.96	1266.12	1250.03	1176.30	959.06	929.66	895.29
3128	1714.57	1878.72	1928.63	1928.50	1802.52	1650.48	1531.43	1471.49	1406.97	1266.12	1250.04	1176.31	959.06	929.66	895.29
3129	1714.57	1878.70	1928.62	1928.51	1802.53	1650.48	1531.43	1471.49	1406.98	1266.12	1250.04	1176.31	959.05	929.66	895.29
3130	1714.56	1878.67	1928.61	1928.53	1802.54	1650.48	1531.43	1471.50	1406.98	1266.12	1250.04	1176.32	959.05	929.66	895.30
3131	1714.55	1878.65	1928.60	1928.54	1802.55	1650.49	1531.43	1471.51	1406.99	1266.12	1250.04	1176.32	959.05	929.66	895.30
3132	1714.55	1878.62	1928.60	1928.55	1802.56	1650.49	1531.43	1471.51	1407.00	1266.12	1250.04	1176.33	959.05	929.66	895.30
3133	1714.54	1878.59	1928.59	1928.56	1802.57	1650.49	1531.43	1471.52	1407.01	1266.12	1250.04	1176.33	959.05	929.66	895.30
3134	1714.54	1878.57	1928.58	1928.58	1802.58	1650.50	1531.44	1471.52	1407.01	1266.12	1250.05	1176.34	959.04	929.66	895.30
3135	1714.53	1878.54	1928.57	1928.59	1802.59	1650.50	1531.44	1471.53	1407.02	1266.12	1250.05	1176.34	959.04	929.66	895.30
3136	1714.52	1878.51	1928.56	1928.60	1802.60	1650.50	1531.44	1471.53	1407.03	1266.12	1250.05	1176.35	959.04	929.66	895.30
3137	1714.52	1878.49	1928.55	1928.62	1802.61	1650.51	1531.44	1471.54	1407.03	1266.12	1250.05	1176.36	959.04	929.66	895.30
3138	1714.51	1878.46	1928.55	1928.63	1802.62	1650.51	1531.44	1471.54	1407.04	1266.12	1250.05	1176.36	959.03	929.66	895.30
3139	1714.50	1878.43	1928.54	1928.64	1802.63	1650.51	1531.44	1471.55	1407.05	1266.12	1250.06	1176.37	959.03	929.66	895.30
3140	1714.50	1878.41	1928.53	1928.65	1802.64	1650.51	1531.45	1471.55	1407.05	1266.12	1250.06	1176.37	959.03	929.66	895.31
3141	1714.49	1878.38	1928.52	1928.67	1802.65	1650.52	1531.45	1471.56	1407.06	1266.12	1250.06	1176.38	959.03	929.66	895.31
3142	1714.49	1878.35	1928.51	1928.68	1802.66	1650.52	1531.45	1471.56	1407.07	1266.12	1250.06	1176.38	959.02	929.66	895.31
3143	1714.48	1878.33	1928.51	1928.69	1802.67	1650.52	1531.45	1471.57	1407.07	1266.12	1250.06	1176.39	959.02	929.66	895.31
3144	1714.47	1878.30	1928.50	1928.70	1802.68	1650.53	1531.45	1471.57	1407.08	1266.12	1250.06	1176.39	959.02	929.66	895.31
3145	1714.47	1878.28	1928.49	1928.72	1802.69	1650.53	1531.45	1471.58	1407.09	1266.12	1250.07	1176.40	959.02	929.66	895.31
3146	1714.46	1878.25	1928.48	1928.73	1802.70	1650.53	1531.46	1471.58	1407.09	1266.11	1250.07	1176.40	959.01	929.67	895.31
3147	1714.45	1878.22	1928.47	1928.74	1802.71	1650.54	1531.46	1471.59	1407.10	1266.11	1250.07	1176.41	959.01	929.67	895.31
3148	1714.45	1878.20	1928.47	1928.75	1802.72	1650.54	1531.46	1471.60	1407.11	1266.11	1250.07	1176.41	959.01	929.67	895.31
3149	1714.44	1878.17	1928.46	1928.77	1802.73	1650.54	1531.46	1471.60	1407.11	1266.11	1250.07	1176.42	959.00	929.67	895.31
3150	1714.43	1878.14	1928.45	1928.78	1802.74	1650.55	1531.46	1471.61	1407.12	1266.11	1250.08	1176.42	959.00	929.67	895.31
3151	1714.43	1878.12	1928.44	1928.79	1802.75	1650.55	1531.46	1471.61	1407.13	1266.11	1250.08	1176.43	959.00	929.67	895.32
3152	1714.42	1878.09	1928.43	1928.81	1802.76	1650.55	1531.47	1471.62	1407.13	1266.11	1250.08	1176.43	959.00	929.67	895.32
3153	1714.42	1878.07	1928.43	1928.82	1802.77	1650.56	1531.47	1471.62	1407.14	1266.11	1250.08	1176.44	958.99	929.67	895.32
3154	1714.41	1878.04	1928.42	1928.83	1802.78	1650.56	1531.47	1471.63	1407.15	1266.11	1250.08	1176.44	958.99	929.67	895.32
3155	1714.40	1878.01	1928.41	1928.84	1802.79	1650.56	1531.47	1471.63	1407.15	1266.11	1250.08	1176.45	958.99	929.67	895.32
3156	1714.40	1877.99	1928.40	1928.86	1802.80	1650.56	1531.47	1471.64	1407.16	1266.11	1250.09	1176.45	958.99	929.67	895.32
3157	1714.39	1877.96	1928.39	1928.87	1802.81	1650.57	1531.47	1471.64	1407.17	1266.11	1250.09	1176.46	958.98	929.67	895.32
3158	1714.38	1877.93	1928.39	1928.88	1802.82	1650.57	1531.48	1471.65	1407.17	1266.11	1250.09	1176.46	958.98	929.67	895.32
3159	1714.38	1877.91	1928.38	1928.89	1802.83	1650.57	1531.48	1471.65	1407.18	1266.11	1250.09	1176.47	958.98	929.67	895.32
3160	1714.37	1877.88	1928.37	1928.91	1802.84	1650.58	1531.48	1471.66	1407.19	1266.11	1250.09	1176.47	958.98	929.67	895.32
3161	1714.36	1877.86	1928.36	1928.92	1802.85	1650.58	1531.48	1471.66	1407.19	1266.11	1250.10	1176.48	958.97	929.67	895.32
3162	1714.36	1877.83	1928.36	1928.93	1802.86	1650.58	1531.48	1471.67	1407.20	1266.11	1250.10	1176.49	958.97	929.67	895.33
3163	1714.35	1877.80	1928.35	1928.94	1802.86	1650.59	1531.48	1471.67	1407.21	1266.11	1250.10	1176.49	958.97	929.67	895.33
3164	1714.34	1877.78	1928.34	1928.96	1802.87	1650.59	1531.49	1471.68	1407.21	1266.11	1250.10	1176.50	958.97	929.67	895.33
3165	1714.34	1877.75	1928.33	1928.97	1802.88	1650.59	1531.49	1471.68	1407.22	1266.11	1250.10	1176.50	958.96	929.68	895.33
3166	1714.33	1877.73	1928.32	1928.98	1802.89	1650.60	1531.49	1471.69	1407.23	1266.11	1250.11	1176.51	958.96	929.68	895.33
3167	1714.33	1877.70	1928.32	1928.99	1802.90	1650.60	1531.49	1471.70	1407.24	1266.10	1250.11	1176.51	958.96	929.68	895.33
3168	1714.32	1877.67	1928.31	1929.01	1802.91	1650.60	1531.49	1471.70	1407.24	1266.10	1250.11	1176.52	958.95	929.68	895.33
3169	1714.31	1877.65	1928.30	1929.02	1802.92	1650.60	1531.49	1471.71	1407.25	1266.10	1250.11	1176.52	958.95	929.68	895.33
3170	1714.31	1877.62	1928.29	1929.03	1802.93	1650.61	1531.50	1471.71	1407.26	1266.10	1250.11	1176.53	958.95	929.68	895.33
3171	1714.30	1877.60	1928.29	1929.04	1802.94	1650.61	1531.50	1471.72	1407.26	1266.10	1250.12	1176.53	958.95	929.68	895.33
3172	1714.29	1877.57	1928.28	1929.06	1802.95	1650.61	1531.50	1471.72	1407.27	1266.10	1250.12	1176.54	958.94	929.68	895.33
3173	1714.29	1877.55	1928.27	1929.07	1802.96	1650.62	1531.50	1471.73	1407.28	1266.10	1250.12	1176.54	958.94	929.68	895.34
3174	1714.28	1877.52	1928.26	1929.08	1802.97	1650.62	1531.50	1471.73	1407.28	1266.10	1250.12	1176.55	958.94	929.68	895.34
3175	1714.27	1877.49	1928.26	1929.09	1802.98	1650.62	1531.50	1471.74	1407.29	1266.10	1250.12	1176.55	958.94	929.68	895.34
3176	1714.27	1877.47	1928.25	1929.11	1802.99	1650.63	1531.51	1471.74	1407.30	1266.10	1250.13	1176.56	958.93	929.68	895.34
3177	1714.26	1877.44	1928.24	1929.12	1803.00	1650.63	1531.51	1471.75	1407.30	1266.10	1250.13	1176.56	958.93	929.68	895.34
3178	1714.25	1877.42	1928.23	1929.13	1803.01	1650.63	1531.51	1471.75	1407.31	1266.10	1250.13	1176.57	958.93	929.68	895.34
3179	1714.25	1877.39	1928.23	1929.14	1803.02	1650.64	1531.51	1471.76	1407.32	1266.10	1250.13	1176.57	958.92	929.68	895.34
3180	1714.24	1877.36	1928.22	1929.16	1803.03	1650.64	1531.51	1471.76	1407.32	1266.10	1250.13	1176.58	958.92	929.68	895.34
3181	1714.23	1877.34	1928.21	1929.17	1803.04	1650.64	1531.51	1471.77	1407.33	1266.10	1250.13	1176.58	958.92	929.68	895.34
3182	1714.23	1877.31	1928.20	1929.18	1803.05	1650.64	1531.52	1471.77	1407.34	1266.10	1250.14	1176.59	958.92	929.69	895.34
3183	1714.22	1877.29	1928.20	1929.19	1803.06	1650.65	1531.52	1471.78	1407.34	1266.10	1250.14	1176.59	958.91	929.69	895.34
3184	1714.21	1877.26	1928.19	1929.21	1803.07	1650.65	1531.52	1471.79	1407.35	1266.10	1250.14	1176.60	958.91	929.69	895.34
3185	1714.21	1877.24	1928.18	1929.22	1803.08	1650.65	1531.52	1471.79	1407.36	1266.10	1250.14	1176.61	958.91	929.69	895.35
3186	1714.20	1877.21	1928.18	1929.23	1803.09	1650.66	1531.52	1471.80	1407.36	1266.10	1250.14	1176.61	958.91	929.69	895.35
3187	1714.19	1877.19	1928.17	1929.24	1803.10	1650.66	1531.52	1471.80	1407.37	1266.10	1250.15	1176.62	958.90	929.69	895.35
3188	1714.19	1877.16	1928.16	1929.25	1803.11	1650.66	1531.52	1471.81	1407.38	1266.10	1250.15	1176.62	958.90	929.69	895.35
3189	1714.18	1877.13	1928.15	1929.27	1803.12	1650.67	1531.53	1471.81	1407.38	1266.09	1250.15	1176.63	958.90	929.69	895.35
3190	1714.17	1877.11	1928.15	1929.28	1803.13	1650.67	1531.53	1471.82	1407.39	1266.09	1250.15	1176.63	958.89	929.69	895.35
3191	1714.17	1877.08	1928.14	1929.29	1803.14	1650.67	1531.53	1471.82	1407.40	1266.09	1250.15	1176.64	958.89	929.69	895.35
3192	1714.16	1877.06	1928.13	1929.30	1803.15	1650.68	1531.53	1471.83	1407.40	1266.09	1250.16	1176.64	958.89	929.69	895.35
3193	1714.15	1877.03	1928.13	1929.32	1803.16	1650.68	1531.53	1471.83	1407.41	1266.09	1250.16	1176.65	958.89	929.69	895.35
3194	1714.15	1877.01	1928.12	1929.33	1803.17	1650.68	1531.53	1471.84	1407.42	1266.09	1250.16	1176.65	958.88	929.69	895.35
3195	1714.14	1876.98	1928.11	1929.34	1803.18	1650.68	1531.54	1471.84	1407.42	1266.09	1250.16	1176.66	958.88	929.69	895.35
3196	1714.13	1876.96	1928.10	1929.35	1803.19	1650.69	1531.54	1471.85	1407.43	1266.09	1250.16	1176.66	958.88	929.69	895.35
3197	1714.13	1876.93	1928.10	1929.37	1803.20	1650.69	1531.54	1471.85	1407.44	1266.09	1250.17	1176.67	958.87	929.70	895.36
3198	1714.12	1876.90	1928.09	1929.38	1803.21	1650.69	1531.54	1471.86	1407.44	1266.09	1250.17	1176.67	958.87	929.70	895.36
3199	1714.11	1876.88	1928.08	1929.39	1803.22	1650.70	1531.54	1471.86	1407.45	1266.09	1250.17	1176.68	958.87	929.70	895.36
3200	1714.11	1876.85	1928.08	1929.40	1803.23	1650.70	1531.54	1471.87	1407.46	1266.09	1250.17	1176.68	958.87	929.70	895.36
3201	1714.10	1876.83	1928.07	1929.41	1803.24	1650.70	1531.55	1471.87	1407.46	1266.09	1250.17	1176.69	958.86	929.70	895.36
3202	1714.09	1876.80	1928.06	1929.43	1803.25	1650.71	1531.55	1471.88	1407.47	1266.09	1250.18	1176.69	958.86	929.70	895.36
3203	1714.09	1876.78	1928.06	1929.44	1803.26	1650.71	1531.55	1471.89	1407.48	1266.09	1250.18	1176.70	958.86	929.70	895.36
3204	1714.08	1876.75	1928.05	1929.45	1803.27	1650.71	1531.55	1471.89	1407.48	1266.09	1250.18	1176.70	958.85	929.70	895.36
3205	1714.07	1876.73	1928.04	1929.46	1803.28	1650.72	1531.55	1471.90	1407.49	1266.09	1250.18	1176.71	958.85	929.70	895.36
3206	1714.07	1876.70	1928.03	1929.48	1803.29	1650.72	1531.55	1471.90	1407.50	1266.09	1250.18	1176.71	958.85	929.70	895.36
3207	1714.06	1876.68	1928.03	1929.49	1803.30	1650.72	1531.55	1471.91	1407.50	1266.09	1250.19	1176.72	958.85	929.70	895.36
3208	1714.05	1876.65	1928.02	1929.50	1803.31	1650.72	1531.56	1471.91	1407.51	1266.09	1250.19	1176.73	958.84	929.70	895.36
3209	1714.05	1876.63	1928.01	1929.51	1803.32	1650.73	1531.56	1471.92	1407.52	1266.09	1250.19	1176.73	958.84	929.70	895.36
3210	1714.04	1876.60	1928.01	1929.52	1803.33	1650.73	1531.56	1471.92	1407.52	1266.09	1250.19	1176.74	958.84	929.70	895.37
3211	1714.03	1876.58	1928.00	1929.54	1803.34	1650.73	1531.56	1471.93	1407.53	1266.08	1250.20	1176.74	958.83	929.70	895.37
3212	1714.03	1876.55	1927.99	1929.55	1803.35	1650.74	1531.56	1471.93	1407.54	1266.08	1250.20	1176.75	958.83	929.71	895.37
3213	1714.02	1876.53	1927.99	1929.56	1803.36	1650.74	1531.56	1471.94	1407.54	1266.08	1250.20	1176.75	958.83	929.71	895.37
3214	1714.01	1876.50	1927.98	1929.57	1803.37	1650.74	1531.57	1471.94	1407.55	1266.08	1250.20	1176.76	958.82	929.71	895.37
3215	1714.01	1876.48	1927.97	1929.59	1803.38	1650.75	1531.57	1471.95	1407.56	1266.08	1250.20	1176.76	958.82	929.71	895.37
3216	1714.00	1876.45	1927.97	1929.60	1803.39	1650.75	1531.57	1471.95	1407.56	1266.08	1250.21	1176.77	958.82	929.71	895.37
3217	1713.99	1876.43	1927.96	1929.61	1803.40	1650.75	1531.57	1471.96	1407.57	1266.08	1250.21	1176.77	958.82	929.71	895.37
3218	1713.99	1876.40	1927.95	1929.62	1803.41	1650.76	1531.57	1471.96	1407.58	1266.08	1250.21	1176.78	958.81	929.71	895.37
3219	1713.98	1876.38	1927.95	1929.63	1803.42	1650.76	1531.57	1471.97	1407.58	1266.08	1250.21	1176.78	958.81	929.71	895.37
3220	1713.97	1876.35	1927.94	1929.65	1803.43	1650.76	1531.57	1471.97	1407.59	1266.08	1250.21	1176.79	958.81	929.71	895.37
3221	1713.97	1876.33	1927.93	1929.66	1803.44	1650.76	1531.58	1471.98	1407.60	1266.08	1250.22	1176.79	958.80	929.71	895.37
3222	1713.96	1876.30	1927.93	1929.67	1803.45	1650.77	1531.58	1471.99	1407.60	1266.08	1250.22	1176.80	958.80	929.71	895.37
3223	1713.95	1876.28	1927.92	1929.68	1803.46	1650.77	1531.58	1471.99	1407.61	1266.08	1250.22	1176.80	958.80	929.71	895.38
3224	1713.95	1876.25	1927.91	1929.69	1803.47	1650.77	1531.58	1472.00	1407.62	1266.08	1250.22	1176.81	958.79	929.71	895.38
3225	1713.94	1876.23	1927.91	1929.71	1803.48	1650.78	1531.58	1472.00	1407.62	1266.08	1250.22	1176.81	958.79	929.72	895.38
3226	1713.93	1876.20	1927.90	1929.72	1803.49	1650.78	1531.58	1472.01	1407.63	1266.08	1250.23	1176.82	958.79	929.72	895.38
3227	1713.92	1876.18	1927.90	1929.73	1803.50	1650.78	1531.58	1472.01	1407.64	1266.08	1250.23	1176.82	958.79	929.72	895.38
3228	1713.92	1876.15	1927.89	1929.74	1803.51	1650.79	1531.59	1472.02	1407.64	1266.08	1250.23	1176.83	958.78	929.72	895.38
3229	1713.91	1876.13	1927.88	1929.75	1803.52	1650.79	1531.59	1472.02	1407.65	1266.08	1250.23	1176.83	958.78	929.72	895.38
3230	1713.90	1876.10	1927.88	1929.77	1803.52	1650.79	1531.59	1472.03	1407.66	1266.08	1250.24	1176.84	958.78	929.72	895.38
3231	1713.90	1876.08	1927.87	1929.78	1803.53	1650.79	1531.59	1472.03	1407.66	1266.08	1250.24	1176.85	958.77	929.72	895.38
3232	1713.89	1876.05	1927.86	1929.79	1803.54	1650.80	1531.59	1472.04	1407.67	1266.08	1250.24	1176.85	958.77	929.72	895.38
3233	1713.88	1876.03	1927.86	1929.80	1803.55	1650.80	1531.59	1472.04	1407.68	1266.07	1250.24	1176.86	958.77	929.72	895.38
3234	1713.88	1876.00	1927.85	1929.82	1803.56	1650.80	1531.60	1472.05	1407.68	1266.07	1250.24	1176.86	958.76	929.72	895.38
3235	1713.87	1875.98	1927.84	1929.83	1803.57	1650.81	1531.60	1472.05	1407.69	1266.07	1250.25	1176.87	958.76	929.72	895.38
3236	1713.86	1875.95	1927.84	1929.84	1803.58	1650.81	1531.60	1472.06	1407.70	1266.07	1250.25	1176.87	958.76	929.72	895.38
3237	1713.86	1875.93	1927.83	1929.85	1803.59	1650.81	1531.60	1472.06	1407.70	1266.07	1250.25	1176.88	958.75	929.72	895.38
3238	1713.85	1875.90	1927.83	1929.86	1803.60	1650.82	1531.60	1472.07	1407.71	1266.07	1250.25	1176.88	958.75	929.73	895.39
3239	1713.84	1875.88	1927.82	1929.88	1803.61	1650.82	1531.60	1472.07	1407.72	1266.07	1250.25	1176.89	958.75	929.73	895.39
3240	1713.83	1875.85	1927.81	1929.89	1803.62	1650.82	1531.60	1472.08	1407.73	1266.07	1250.26	1176.89	958.74	929.73	895.39
3241	1713.83	1875.83	1927.81	1929.90	1803.63	1650.83	1531.61	1472.09	1407.73	1266.07	1250.26	1176.90	958.74	929.73	895.39
3242	1713.82	1875.80	1927.80	1929.91	1803.64	1650.83	1531.61	1472.09	1407.74	1266.07	1250.26	1176.90	958.74	929.73	895.39
3243	1713.81	1875.78	1927.79	1929.92	1803.65	1650.83	1531.61	1472.10	1407.75	1266.07	1250.26	1176.91	958.74	929.73	895.39
3244	1713.81	1875.76	1927.79	1929.93	1803.66	1650.83	1531.61	1472.10	1407.75	1266.07	1250.27	1176.91	958.73	929.73	895.39
3245	1713.80	1875.73	1927.78	1929.95	1803.67	1650.84	1531.61	1472.11	1407.76	1266.07	1250.27	1176.92	958.73	929.73	895.39
3246	1713.79	1875.71	1927.78	1929.96	1803.68	1650.84	1531.61	1472.11	1407.77	1266.07	1250.27	1176.92	958.73	929.73	895.39
3247	1713.79	1875.68	1927.77	1929.97	1803.69	1650.84	1531.61	1472.12	1407.77	1266.07	1250.27	1176.93	958.72	929.73	895.39
3248	1713.78	1875.66	1927.76	1929.98	1803.70	1650.85	1531.62	1472.12	1407.78	1266.07	1250.27	1176.93	958.72	929.73	895.39
3249	1713.77	1875.63	1927.76	1929.99	1803.71	1650.85	1531.62	1472.13	1407.79	1266.07	1250.28	1176.94	958.72	929.73	895.39
3250	1713.76	1875.61	1927.75	1930.01	1803.72	1650.85	1531.62	1472.13	1407.79	1266.07	1250.28	1176.94	958.71	929.73	895.39
3251	1713.76	1875.58	1927.75	1930.02	1803.73	1650.86	1531.62	1472.14	1407.80	1266.07	1250.28	1176.95	958.71	929.74	895.39
3252	1713.75	1875.56	1927.74	1930.03	1803.74	1650.86	1531.62	1472.14	1407.81	1266.07	1250.28	1176.96	958.71	929.74	895.39
3253	1713.74	1875.54	1927.73	1930.04	1803.75	1650.86	1531.62	1472.15	1407.81	1266.07	1250.28	1176.96	958.70	929.74	895.40
3254	1713.74	1875.51	1927.73	1930.05	1803.76	1650.86	1531.62	1472.15	1407.82	1266.07	1250.29	1176.97	958.70	929.74	895.40
3255	1713.73	1875.49	1927.72	1930.07	1803.77	1650.87	1531.63	1472.16	1407.83	1266.07	1250.29	1176.97	958.70	929.74	895.40
3256	1713.72	1875.46	1927.72	1930.08	1803.78	1650.87	1531.63	1472.16	1407.83	1266.06	1250.29	1176.98	958.69	929.74	895.40
3257	1713.72	1875.44	1927.71	1930.09	1803.79	1650.87	1531.63	1472.17	1407.84	1266.06	1250.29	1176.98	958.69	929.74	895.40
3258	1713.71	1875.41	1927.71	1930.10	1803.80	1650.88	1531.63	1472.17	1407.84	1266.06	1250.30	1176.99	958.69	929.74	895.40
3259	1713.70	1875.39	1927.70	1930.11	1803.81	1650.88	1531.63	1472.18	1407.85	1266.06	1250.30	1176.99	958.68	929.74	895.40
3260	1713.69	1875.36	1927.69	1930.13	1803.82	1650.88	1531.63	1472.19	1407.86	1266.06	1250.30	1177.00	958.68	929.74	895.40
3261	1713.69	1875.34	1927.69	1930.14	1803.83	1650.89	1531.63	1472.19	1407.86	1266.06	1250.30	1177.00	958.68	929.74	895.40
3262	1713.68	1875.32	1927.68	1930.15	1803.84	1650.89	1531.64	1472.20	1407.87	1266.06	1250.30	1177.01	958.67	929.74	895.40
3263	1713.67	1875.29	1927.68	1930.16	1803.85	1650.89	1531.64	1472.20	1407.88	1266.06	1250.31	1177.01	958.67	929.75	895.40
3264	1713.67	1875.27	1927.67	1930.17	1803.86	1650.89	1531.64	1472.21	1407.88	1266.06	1250.31	1177.02	958.67	929.75	895.40
3265	1713.66	1875.24	1927.67	1930.18	1803.87	1650.90	1531.64	1472.21	1407.89	1266.06	1250.31	1177.02	958.66	929.75	895.40
3266	1713.65	1875.22	1927.66	1930.20	1803.88	1650.90	1531.64	1472.22	1407.90	1266.06	1250.31	1177.03	958.66	929.75	895.40
3267	1713.64	1875.20	1927.65	1930.21	1803.89	1650.90	1531.64	1472.22	1407.90	1266.06	1250.32	1177.03	958.66	929.75	895.40
3268	1713.64	1875.17	1927.65	1930.22	1803.90	1650.91	1531.64	1472.23	1407.91	1266.06	1250.32	1177.04	958.65	929.75	895.40
3269	1713.63	1875.15	1927.64	1930.23	1803.91	1650.91	1531.64	1472.23	1407.92	1266.06	1250.32	1177.04	958.65	929.75	895.41
3270	1713.62	1875.12	1927.64	1930.24	1803.92	1650.91	1531.65	1472.24	1407.92	1266.06	1250.32	1177.05	958.65	929.75	895.41
3271	1713.62	1875.10	1927.63	1930.25	1803.93	1650.92	1531.65	1472.24	1407.93	1266.06	1250.32	1177.05	958.64	929.75	895.41
3272	1713.61	1875.07	1927.63	1930.27	1803.94	1650.92	1531.65	1472.25	1407.94	1266.06	1250.33	1177.06	958.64	929.75	895.41
3273	1713.60	1875.05	1927.62	1930.28	1803.95	1650.92	1531.65	1472.25	1407.94	1266.06	1250.33	1177.06	958.64	929.75	895.41
3274	1713.59	1875.03	1927.61	1930.29	1803.96	1650.92	1531.65	1472.26	1407.95	1266.06	1250.33	1177.07	958.63	929.76	895.41
3275	1713.59	1875.00	1927.61	1930.30	1803.97	1650.93	1531.65	1472.26	1407.96	1266.06	1250.33	1177.08	958.63	929.76	895.41
3276	1713.58	1874.98	1927.60	1930.31	1803.98	1650.93	1531.65	1472.27	1407.96	1266.06	1250.34	1177.08	958.63	929.76	895.41
3277	1713.57	1874.95	1927.60	1930.33	1803.99	1650.93	1531.66	1472.27	1407.97	1266.06	1250.34	1177.09	958.62	929.76	895.41
3278	1713.57	1874.93	1927.59	1930.34	1803.99	1650.94	1531.66	1472.28	1407.98	1266.06	1250.34	1177.09	958.62	929.76	895.41
3279	1713.56	1874.91	1927.59	1930.35	1804.00	1650.94	1531.66	1472.28	1407.98	1266.05	1250.34	1177.10	958.62	929.76	895.41
3280	1713.55	1874.88	1927.58	1930.36	1804.01	1650.94	1531.66	1472.29	1407.99	1266.05	1250.35	1177.10	958.61	929.76	895.41
