MATCHUP_ID;site;PI;lat_IS;lon_IS;TIME_IS;PQC;MQC;land_dist_IS;thetas_IS;thetav_IS;dphi_IS;rho_wn_IS_412;rho_wn_IS_443;rho_wn_IS_490;rho_wn_IS_510;rho_wn_IS_560;rho_wn_IS_620;rho_wn_IS_665;rho_wn_IS_681;rho_wn_IS_708;rho_wn_IS_753;rho_wn_IS_778;rho_wn_IS_865;rho_wn_IS_885;Lu_IS_412;Lu_IS_443;Lu_IS_490;Lu_IS_510;Lu_IS_560;Lu_IS_620;Lu_IS_665;Lu_IS_681;Lu_IS_708;Lu_IS_753;Lu_IS_778;Lu_IS_865;Lu_IS_885;Ld_IS_412;Ld_IS_443;Ld_IS_490;Ld_IS_510;Ld_IS_560;Ld_IS_620;Ld_IS_665;Ld_IS_681;Ld_IS_708;Ld_IS_753;Ld_IS_778;Ld_IS_865;Ld_IS_885;Ed_IS_412;Ed_IS_443;Ed_IS_490;Ed_IS_510;Ed_IS_560;Ed_IS_620;Ed_IS_665;Ed_IS_681;Ed_IS_708;Ed_IS_753;Ed_IS_778;Ed_IS_865;Ed_IS_885
FBOX_22_b_oc;FerryBox;KaiSoerensen;    54.600;    10.599;20090914T133535Z;P10100100;M110100001110030101;    13.000;    58.348;    40.000;   222.752;  1.4756220e-03;  1.4042093e-03;  1.8555856e-03;  2.0348811e-03;  2.4333983e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  9.8119998e-01;  1.1534899e+00;  1.3420700e+00;  1.3380400e+00;  1.3402801e+00;  9.6161002e-01;  8.8138002e-01;  8.5539001e-01;  6.9077998e-01;  5.8490998e-01;  5.8538002e-01;  4.5407999e-01;  4.1942000e-01;  3.3879650e+01;  3.9956821e+01;  4.4775570e+01;  4.3903160e+01;  4.2428699e+01;  3.8051121e+01;  3.5923321e+01;  3.3988029e+01;  2.9854900e+01;  2.6272341e+01;  2.6632059e+01;  2.1256439e+01;  1.9825661e+01;  1.6691072e+02;  1.8964282e+02;  2.0512274e+02;  2.0197853e+02;  1.9445651e+02;  1.7383420e+02;  1.6522144e+02;  1.5797556e+02;  1.3792056e+02;  1.2574314e+02;  1.2532470e+02;  1.0081184e+02;  9.4747597e+01
FBOX_23_b_oc;FerryBox;KaiSoerensen;    54.601;    10.601;20090914T133555Z;P10100100;M110100001110030101;    13.000;    58.350;    40.000;   222.843;  9.3949293e-04;  8.5580538e-04;  1.3040334e-03;  1.5022158e-03;  1.9412402e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  9.6720999e-01;  1.1346500e+00;  1.3151000e+00;  1.3099900e+00;  1.3104200e+00;  9.5459998e-01;  8.7708998e-01;  8.5014999e-01;  6.9009000e-01;  5.8614999e-01;  5.8710998e-01;  4.5607001e-01;  4.2116001e-01;  3.4874519e+01;  4.1084240e+01;  4.6105560e+01;  4.5219009e+01;  4.3711510e+01;  3.9278912e+01;  3.7125000e+01;  3.5107971e+01;  3.0850809e+01;  2.7098379e+01;  2.7490339e+01;  2.1931820e+01;  2.0431971e+01;  1.5162546e+02;  1.7219154e+02;  1.8629646e+02;  1.8341425e+02;  1.7664386e+02;  1.5767360e+02;  1.4984566e+02;  1.4327104e+02;  1.2467850e+02;  1.1387572e+02;  1.1348282e+02;  9.1225113e+01;  8.5385727e+01
FBOX_24_b_oc;FerryBox;KaiSoerensen;    54.602;    10.603;20090914T133615Z;P10100100;M110100001110030101;    13.000;    58.450;    40.000;   222.934;  1.6673935e-03;  1.5713188e-03;  2.0230468e-03;  2.2173793e-03;  2.6468485e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  9.4171000e-01;  1.1029201e+00;  1.2762500e+00;  1.2704099e+00;  1.2696800e+00;  9.3357998e-01;  8.5900998e-01;  8.3113003e-01;  6.7570001e-01;  5.7558000e-01;  5.7703000e-01;  4.4734001e-01;  4.1305000e-01;  3.2566059e+01;  3.8286690e+01;  4.2828911e+01;  4.1955791e+01;  4.0511002e+01;  3.6286839e+01;  3.4265308e+01;  3.2387562e+01;  2.8269199e+01;  2.4925961e+01;  2.5289391e+01;  2.0131290e+01;  1.8720230e+01;  1.3967441e+02;  1.5861983e+02;  1.7162135e+02;  1.6892294e+02;  1.6279599e+02;  1.4519949e+02;  1.3803323e+02;  1.3197722e+02;  1.1451472e+02;  1.0472447e+02;  1.0437729e+02;  8.3809830e+01;  7.8333557e+01
FBOX_25_b_oc;FerryBox;KaiSoerensen;    54.603;    10.606;20090914T133635Z;P10100100;M110100001110030101;    13.000;    58.452;    40.000;   223.025;  1.9882602e-03;  1.9524520e-03;  2.4512134e-03;  2.6676573e-03;  3.1245981e-03;  2.5714080e-04;            NaN;  2.4264665e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  8.2381999e-01;  9.6776003e-01;  1.1256100e+00;  1.1232100e+00;  1.1269799e+00;  8.1873000e-01;  7.5274998e-01;  7.2886002e-01;  5.8701998e-01;  5.0161999e-01;  5.0269002e-01;  3.8944000e-01;  3.5865000e-01;  2.7728470e+01;  3.2578629e+01;  3.6421101e+01;  3.5669830e+01;  3.4442429e+01;  3.0721609e+01;  2.8999001e+01;  2.7388651e+01;  2.3692329e+01;  2.1020880e+01;  2.1339500e+01;  1.6988420e+01;  1.5742880e+01;  1.2843275e+02;  1.4549548e+02;  1.5708182e+02;  1.5441391e+02;  1.4844962e+02;  1.3292068e+02;  1.2645818e+02;  1.2090615e+02;  1.0476077e+02;  9.6090858e+01;  9.5862312e+01;  7.7127098e+01;  7.2147072e+01
FBOX_26_b_oc;FerryBox;KaiSoerensen;    54.604;    10.608;20090914T133655Z;P10100100;M110100001110030101;    13.000;    58.453;    40.000;   223.117;  3.4379897e-03;  3.3811658e-03;  3.7788209e-03;  3.9730413e-03;  4.4115092e-03;  1.7961060e-03;  1.4972193e-03;  1.9164705e-03;  9.9470854e-04;  4.4168699e-04;  2.9321459e-04;            NaN;            NaN;  7.4005002e-01;  8.6952001e-01;  1.0128599e+00;  1.0121400e+00;  1.0196300e+00;  7.3969001e-01;  6.8049997e-01;  6.6105002e-01;  5.2840000e-01;  4.5192999e-01;  4.5287001e-01;  3.5058999e-01;  3.2225999e-01;  2.2312870e+01;  2.6211060e+01;  2.9341351e+01;  2.8723600e+01;  2.7728460e+01;  2.4571171e+01;  2.3162130e+01;  2.1825741e+01;  1.8698030e+01;  1.6663231e+01;  1.6905930e+01;  1.3402420e+01;  1.2362250e+01;  1.1796162e+02;  1.3372203e+02;  1.4460971e+02;  1.4220929e+02;  1.3691759e+02;  1.2251043e+02;  1.1657677e+02;  1.1145859e+02;  9.6259377e+01;  8.8458290e+01;  8.8259377e+01;  7.0948547e+01;  6.6226082e+01
FBOX_27_b_oc;FerryBox;KaiSoerensen;    54.605;    10.610;20090914T133715Z;P10100100;M110100001110030101;    13.000;    58.554;    40.000;   223.208;  2.6657678e-03;  2.5640232e-03;  3.0009072e-03;  3.2277107e-03;  3.7334616e-03;  1.0108416e-03;  6.7986505e-04;  1.0822108e-03;            NaN;            NaN;            NaN;            NaN;            NaN;  7.3913997e-01;  8.6603999e-01;  1.0047500e+00;  1.0035599e+00;  1.0110600e+00;  7.4665999e-01;  6.8892998e-01;  6.6793001e-01;  5.3580999e-01;  4.6053001e-01;  4.6195000e-01;  3.5789001e-01;  3.2850999e-01;  2.3991751e+01;  2.8199890e+01;  3.1544390e+01;  3.0897030e+01;  2.9861740e+01;  2.6618999e+01;  2.5140421e+01;  2.3737591e+01;  2.0489269e+01;  1.8195971e+01;  1.8473190e+01;  1.4681690e+01;  1.3589810e+01;  1.0846454e+02;  1.2303291e+02;  1.3320856e+02;  1.3102843e+02;  1.2629642e+02;  1.1292132e+02;  1.0752121e+02;  1.0279721e+02;  8.8433708e+01;  8.1493263e+01;  8.1290352e+01;  6.5318604e+01;  6.0813431e+01
FBOX_28_b_oc;FerryBox;KaiSoerensen;    54.606;    10.613;20090914T133735Z;P10100100;M110100001110030101;    13.000;    58.556;    40.000;   223.299;  2.5482633e-03;  2.3983328e-03;  2.7985601e-03;  3.0535169e-03;  3.6360798e-03;  8.8168570e-04;  5.4915884e-04;  9.9976567e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  7.0924002e-01;  8.2972002e-01;  9.6086001e-01;  9.6094000e-01;  9.7109997e-01;  7.2039998e-01;  6.6470999e-01;  6.4538002e-01;  5.1946998e-01;  4.4541001e-01;  4.4665000e-01;  3.4641001e-01;  3.1860000e-01;  2.3323441e+01;  2.7450190e+01;  3.0773140e+01;  3.0159740e+01;  2.9148670e+01;  2.5975700e+01;  2.4509979e+01;  2.3125509e+01;  1.9972300e+01;  1.7672091e+01;  1.7924000e+01;  1.4205600e+01;  1.3136700e+01;  1.0083119e+02;  1.1440709e+02;  1.2397305e+02;  1.2195438e+02;  1.1765826e+02;  1.0519060e+02;  1.0020168e+02;  9.5779427e+01;  8.2181152e+01;  7.5863220e+01;  7.5695961e+01;  6.0777290e+01;  5.6542969e+01
FBOX_29_b_oc;FerryBox;KaiSoerensen;    54.607;    10.615;20090914T133755Z;P10100100;M110100001110030101;    13.000;    58.558;    40.000;   223.390;  1.6185837e-03;  1.3473825e-03;  1.6830712e-03;  1.9629090e-03;  2.6118245e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  7.2727001e-01;  8.4643000e-01;  9.7294998e-01;  9.7202998e-01;  9.8128003e-01;  7.4166000e-01;  6.8588001e-01;  6.6582000e-01;  5.4086000e-01;  4.6359000e-01;  4.6469000e-01;  3.6056000e-01;  3.3195001e-01;  2.5508450e+01;  3.0074181e+01;  3.3783791e+01;  3.3137150e+01;  3.2060219e+01;  2.8706091e+01;  2.7124109e+01;  2.5628000e+01;  2.2303671e+01;  1.9653440e+01;  1.9928200e+01;  1.5812690e+01;  1.4665320e+01;  9.6063637e+01;  1.0889594e+02;  1.1794796e+02;  1.1601707e+02;  1.1197628e+02;  1.0010517e+02;  9.5402313e+01;  9.1186760e+01;  7.8176270e+01;  7.2225540e+01;  7.2035378e+01;  5.7776100e+01;  5.3796120e+01
FBOX_30_b_oc;FerryBox;KaiSoerensen;    54.608;    10.617;20090914T133815Z;P10100100;M110100001110030101;    13.000;    58.659;    40.000;   223.481;            NaN;            NaN;            NaN;  3.3076312e-05;  1.2570723e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  7.8399998e-01;  9.0788001e-01;  1.0359100e+00;  1.0339600e+00;  1.0402300e+00;  8.0066001e-01;  7.4175000e-01;  7.1946001e-01;  5.9154999e-01;  5.0518000e-01;  5.0641000e-01;  3.9342001e-01;  3.6317000e-01;  3.0197710e+01;  3.5690891e+01;  4.0201981e+01;  3.9483921e+01;  3.8280930e+01;  3.4529362e+01;  3.2698429e+01;  3.0940720e+01;  2.7179689e+01;  2.3880051e+01;  2.4236099e+01;  1.9308491e+01;  1.7962410e+01;  9.3937378e+01;  1.0632307e+02;  1.1496043e+02;  1.1307527e+02;  1.0907169e+02;  9.7555107e+01;  9.2989258e+01;  8.8928207e+01;  7.6360519e+01;  7.0385643e+01;  7.0183769e+01;  5.6296989e+01;  5.2331001e+01
FBOX_31_b_oc;FerryBox;KaiSoerensen;    54.609;    10.620;20090914T133835Z;P00100100;M110100001110030101;    12.000;    58.661;    40.000;   223.571;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  7.9675001e-01;  9.2246002e-01;  1.0506901e+00;  1.0486701e+00;  1.0546800e+00;  8.1668001e-01;  7.5717002e-01;  7.3503000e-01;  6.0544002e-01;  5.1827002e-01;  5.1945001e-01;  4.0461001e-01;  3.7343001e-01;  3.9942791e+01;  4.7551720e+01;  5.3925018e+01;  5.3139751e+01;  5.1858978e+01;  4.7030338e+01;  4.4675831e+01;  4.2358391e+01;  3.7632481e+01;  3.2973888e+01;  3.3453781e+01;  2.6810860e+01;  2.5074789e+01;  9.3471916e+01;  1.0559824e+02;  1.1392659e+02;  1.1200774e+02;  1.0795636e+02;  9.6598557e+01;  9.2083397e+01;  8.8059380e+01;  7.5840271e+01;  6.9703682e+01;  6.9546356e+01;  5.5787380e+01;  5.1918091e+01
FBOX_32_b_oc;FerryBox;KaiSoerensen;    54.610;    10.622;20090914T133855Z;P00100100;M110100001110030101;    12.000;    58.662;    40.000;   223.662;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  8.5736001e-01;  9.9062002e-01;  1.1236399e+00;  1.1198400e+00;  1.1206300e+00;  8.7805003e-01;  8.1581998e-01;  7.9053003e-01;  6.5783000e-01;  5.6370997e-01;  5.6533998e-01;  4.4069999e-01;  4.0781000e-01;  3.9316978e+01;  4.6668701e+01;  5.2760609e+01;  5.1951962e+01;  5.0615601e+01;  4.5847450e+01;  4.3523289e+01;  4.1282131e+01;  3.6673851e+01;  3.2117451e+01;  3.2599659e+01;  2.6117411e+01;  2.4473820e+01;  9.4762863e+01;  1.0689384e+02;  1.1512053e+02;  1.1313879e+02;  1.0895972e+02;  9.7612457e+01;  9.3064667e+01;  8.9026123e+01;  7.6990028e+01;  7.0565163e+01;  7.0401466e+01;  5.6455688e+01;  5.2603642e+01
FBOX_33_b_oc;FerryBox;KaiSoerensen;    54.611;    10.624;20090914T133915Z;P00100100;M110100001110030101;    12.000;    58.764;    40.000;   223.753;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  8.7357998e-01;  1.0083801e+00;  1.1427799e+00;  1.1369700e+00;  1.1307499e+00;  8.8468999e-01;  8.2230997e-01;  7.9610997e-01;  6.6342002e-01;  5.6830001e-01;  5.7025999e-01;  4.4466001e-01;  4.1194001e-01;  3.5042931e+01;  4.1185940e+01;  4.6058609e+01;  4.5145241e+01;  4.3592030e+01;  3.9354000e+01;  3.7243881e+01;  3.5274471e+01;  3.1244150e+01;  2.7364830e+01;  2.7746241e+01;  2.2173519e+01;  2.0716640e+01;  9.8692627e+01;  1.1110682e+02;  1.1928874e+02;  1.1722134e+02;  1.1271121e+02;  1.0110072e+02;  9.6395309e+01;  9.2236839e+01;  8.0138733e+01;  7.3211731e+01;  7.3014023e+01;  5.8631981e+01;  5.4745659e+01
FBOX_34_b_oc;FerryBox;KaiSoerensen;    54.612;    10.627;20090914T133935Z;P00100100;M110100001110030101;    12.000;    58.766;    40.000;   223.844;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  9.0704000e-01;  1.0466900e+00;  1.1834300e+00;  1.1712300e+00;  1.1564300e+00;  9.1196001e-01;  8.4987998e-01;  8.2064998e-01;  6.8756998e-01;  5.8955997e-01;  5.9116000e-01;  4.6122000e-01;  4.2691001e-01;  3.6882141e+01;  4.3487701e+01;  4.8771301e+01;  4.7894550e+01;  4.6409420e+01;  4.1780949e+01;  3.9534962e+01;  3.7449181e+01;  3.3217419e+01;  2.9025640e+01;  2.9403780e+01;  2.3476549e+01;  2.1942680e+01;  1.0291753e+02;  1.1562083e+02;  1.2381336e+02;  1.2159655e+02;  1.1675608e+02;  1.0478941e+02;  9.9894073e+01;  9.5617523e+01;  8.3403442e+01;  7.5925919e+01;  7.5762253e+01;  6.0888840e+01;  5.6889339e+01
FBOX_35_b_oc;FerryBox;KaiSoerensen;    54.613;    10.629;20090914T133955Z;P00100100;M110100001110030101;    12.000;    58.768;    40.000;   223.934;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  8.5635000e-01;  9.8807001e-01;  1.1193600e+00;  1.1076900e+00;  1.0933800e+00;  8.5180998e-01;  7.9209000e-01;  7.6608002e-01;  6.3758999e-01;  5.4532999e-01;  5.4707998e-01;  4.2552999e-01;  3.9445999e-01;  4.0417641e+01;  4.7818680e+01;  5.3866570e+01;  5.2961349e+01;  5.1469589e+01;  4.6532688e+01;  4.4107361e+01;  4.1816761e+01;  3.7226501e+01;  3.2476871e+01;  3.2926140e+01;  2.6325930e+01;  2.4644739e+01;  1.0626617e+02;  1.1916303e+02;  1.2729206e+02;  1.2494382e+02;  1.1979436e+02;  1.0755204e+02;  1.0250903e+02;  9.8130333e+01;  8.5852013e+01;  7.8018051e+01;  7.7798973e+01;  6.2520550e+01;  5.8451462e+01
FBOX_36_b_oc;FerryBox;KaiSoerensen;    54.614;    10.632;20090914T134015Z;P00100100;M110100001110030101;    12.000;    58.870;    40.000;   224.025;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  7.8149003e-01;  9.0140003e-01;  1.0224200e+00;  1.0121000e+00;  9.9877000e-01;  7.6949000e-01;  7.1469003e-01;  6.9213003e-01;  5.7194000e-01;  4.8767999e-01;  4.8897001e-01;  3.7992001e-01;  3.5062000e-01;  3.3353199e+01;  3.9168110e+01;  4.3775681e+01;  4.2903172e+01;  4.1405338e+01;  3.7347919e+01;  3.5351841e+01;  3.3464939e+01;  2.9582041e+01;  2.5883730e+01;  2.6248800e+01;  2.0931320e+01;  1.9520491e+01;  1.0757970e+02;  1.2043639e+02;  1.2836122e+02;  1.2596166e+02;  1.2059518e+02;  1.0824348e+02;  1.0311991e+02;  9.8704514e+01;  8.6545822e+01;  7.8441437e+01;  7.8269333e+01;  6.2887589e+01;  5.8816910e+01
FBOX_37_b_oc;FerryBox;KaiSoerensen;    54.615;    10.634;20090914T134035Z;P10100100;M110100001110030101;    12.000;    58.872;    40.000;   224.115;  1.6933875e-03;  1.4825272e-03;  1.7396588e-03;  1.8836584e-03;  2.1872295e-03;            NaN;            NaN;  7.5485474e-05;            NaN;            NaN;            NaN;            NaN;            NaN;  6.9616002e-01;  8.0280000e-01;  9.1000003e-01;  9.0039003e-01;  8.8722998e-01;  6.7640001e-01;  6.2677997e-01;  6.0725999e-01;  4.9687999e-01;  4.2456999e-01;  4.2548001e-01;  3.2979000e-01;  3.0283999e-01;  2.4007589e+01;  2.7998699e+01;  3.1074591e+01;  3.0366430e+01;  2.9160139e+01;  2.5967279e+01;  2.4461109e+01;  2.3097130e+01;  2.0136971e+01;  1.7653139e+01;  1.7879980e+01;  1.4149470e+01;  1.3136200e+01;  1.0416354e+02;  1.1646778e+02;  1.2400944e+02;  1.2161623e+02;  1.1639626e+02;  1.0438831e+02;  9.9424454e+01;  9.5159561e+01;  8.3404472e+01;  7.5580811e+01;  7.5382637e+01;  6.0520901e+01;  5.6636238e+01
FBOX_38_b_oc;FerryBox;KaiSoerensen;    54.616;    10.636;20090914T134055Z;P10100100;M110100001110030101;    12.000;    58.873;    40.000;   224.206;  2.0626801e-03;  1.8543703e-03;  2.1017477e-03;  2.2259041e-03;  2.4866530e-03;  2.7866959e-04;  7.2855415e-06;  3.8152554e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  6.6631001e-01;  7.6686001e-01;  8.6672997e-01;  8.5601997e-01;  8.4134001e-01;  6.4135998e-01;  5.9350002e-01;  5.7454002e-01;  4.6746001e-01;  3.9656001e-01;  3.9750999e-01;  3.0548000e-01;  2.7941999e-01;  2.2469061e+01;  2.6134291e+01;  2.8896839e+01;  2.8201550e+01;  2.7058479e+01;  2.4053961e+01;  2.2676130e+01;  2.1409430e+01;  1.8540600e+01;  1.6262560e+01;  1.6477520e+01;  1.2971420e+01;  1.1942680e+01;  9.8566643e+01;  1.1009682e+02;  1.1712785e+02;  1.1482182e+02;  1.0985999e+02;  9.8364151e+01;  9.3678612e+01;  8.9638702e+01;  7.8393013e+01;  7.1107407e+01;  7.0893387e+01;  5.6864712e+01;  5.3192230e+01
FBOX_39_b_oc;FerryBox;KaiSoerensen;    54.616;    10.639;20090914T134115Z;P10100100;M110100001110030101;    12.000;    58.976;    40.000;   224.296;  2.7340109e-03;  2.6183082e-03;  2.8493230e-03;  2.9426440e-03;  3.1481255e-03;  1.2621845e-03;  1.0627320e-03;  1.4163810e-03;  6.3783155e-04;  3.0083242e-04;  1.8017897e-04;            NaN;            NaN;  5.1555997e-01;  5.9197998e-01;  6.6803002e-01;  6.5878999e-01;  6.4577001e-01;  4.8288000e-01;  4.4567999e-01;  4.3210000e-01;  3.4639999e-01;  2.9657000e-01;  2.9723001e-01;  2.2869000e-01;  2.0907000e-01;  1.6045601e+01;  1.8499950e+01;  2.0260220e+01;  1.9693029e+01;  1.8753250e+01;  1.6536869e+01;  1.5542540e+01;  1.4636820e+01;  1.2523820e+01;  1.1029530e+01;  1.1178510e+01;  8.7669697e+00;  8.0427103e+00;  9.0696869e+01;  1.0119989e+02;  1.0756681e+02;  1.0540282e+02;  1.0080459e+02;  9.0106216e+01;  8.5763817e+01;  8.2040230e+01;  7.1526833e+01;  6.4915543e+01;  6.4730240e+01;  5.1865780e+01;  4.8483158e+01
FBOX_40_b_oc;FerryBox;KaiSoerensen;    54.617;    10.641;20090914T134135Z;P10100100;M110100001110030101;    11.000;    58.978;    40.000;   224.387;  3.2496218e-03;  3.1607982e-03;  3.3956488e-03;  3.4808494e-03;  3.6704732e-03;  1.7900946e-03;  1.5983331e-03;  1.9551965e-03;  1.1925436e-03;  8.5032585e-04;  7.4114788e-04;  5.4101983e-04;  4.9217970e-04;  4.5526001e-01;  5.2223998e-01;  5.8898002e-01;  5.8039999e-01;  5.6831998e-01;  4.2021000e-01;  3.8688999e-01;  3.7494001e-01;  2.9767001e-01;  2.5470001e-01;  2.5512001e-01;  1.9498000e-01;  1.7732000e-01;  1.3540730e+01;  1.5546330e+01;  1.6947470e+01;  1.6441059e+01;  1.5607200e+01;  1.3659420e+01;  1.2808500e+01;  1.2043680e+01;  1.0202710e+01;  8.9729500e+00;  9.0889597e+00;  7.0663400e+00;  6.4500599e+00;  8.0469063e+01;  8.9671303e+01;  9.5237007e+01;  9.3249908e+01;  8.9160431e+01;  7.9460220e+01;  7.5598961e+01;  7.2327164e+01;  6.2684368e+01;  5.7054241e+01;  5.6886860e+01;  4.5468361e+01;  4.2387329e+01
FBOX_41_b_oc;FerryBox;KaiSoerensen;    54.618;    10.644;20090914T134155Z;P10100100;M110100001110030101;    11.000;    58.979;    40.000;   224.477;  3.4557889e-03;  3.3278453e-03;  3.5473409e-03;  3.6263964e-03;  3.8073762e-03;  1.7899936e-03;  1.5666768e-03;  1.9291473e-03;  1.0964103e-03;  8.2362190e-04;  6.9976417e-04;  5.4026605e-04;  5.2270397e-04;  4.2923000e-01;  4.9180999e-01;  5.5392998e-01;  5.4509997e-01;  5.3285998e-01;  3.9464000e-01;  3.6316001e-01;  3.5123000e-01;  2.7737001e-01;  2.3774000e-01;  2.3817000e-01;  1.8125001e-01;  1.6441999e-01;  1.2772150e+01;  1.4701890e+01;  1.6073191e+01;  1.5599160e+01;  1.4836780e+01;  1.2987780e+01;  1.2187550e+01;  1.1456690e+01;  9.6643200e+00;  8.4437199e+00;  8.5584602e+00;  6.5916600e+00;  5.9822998e+00;  7.1231262e+01;  7.9022469e+01;  8.3539841e+01;  8.1600372e+01;  7.7732849e+01;  6.9353951e+01;  6.5984016e+01;  6.3075371e+01;  5.4405731e+01;  4.9713310e+01;  4.9583679e+01;  3.9629360e+01;  3.6827950e+01
FBOX_42_b_oc;FerryBox;KaiSoerensen;    54.619;    10.646;20090914T134215Z;P10100100;M110100001110030101;    11.000;    59.083;    40.000;   224.567;  3.5868881e-03;  3.4364223e-03;  3.6334439e-03;  3.7016889e-03;  3.8756159e-03;  1.8093360e-03;  1.5785181e-03;  1.9516760e-03;  1.1835960e-03;  9.0422070e-04;  7.8138557e-04;  6.5149400e-04;  6.8169369e-04;  3.8894999e-01;  4.4510999e-01;  5.0121999e-01;  4.9298999e-01;  4.8190001e-01;  3.5422000e-01;  3.2556000e-01;  3.1481999e-01;  2.4764000e-01;  2.1230000e-01;  2.1258000e-01;  1.6143000e-01;  1.4621000e-01;  1.1425280e+01;  1.3161850e+01;  1.4411650e+01;  1.3990900e+01;  1.3314310e+01;  1.1625220e+01;  1.0904340e+01;  1.0237110e+01;  8.5580502e+00;  7.4806600e+00;  7.5792398e+00;  5.8077998e+00;  5.2368598e+00;  6.4958366e+01;  7.1911087e+01;  7.5862297e+01;  7.4034554e+01;  7.0437881e+01;  6.2595890e+01;  5.9491180e+01;  5.6850651e+01;  4.8740089e+01;  4.4586849e+01;  4.4453232e+01;  3.5394630e+01;  3.2814411e+01
FBOX_43_b_oc;FerryBox;KaiSoerensen;    54.620;    10.648;20090914T134235Z;P10100100;M110100001110030101;    11.000;    59.084;    40.000;   224.658;  5.2782385e-03;  5.1168500e-03;  5.2516594e-03;  5.2757734e-03;  5.3705536e-03;  3.3718197e-03;  3.1506125e-03;  3.5306543e-03;  2.8108050e-03;  2.3687556e-03;  2.2630319e-03;  2.0677241e-03;  2.0809746e-03;  3.8003999e-01;  4.3463001e-01;  4.8907000e-01;  4.8051000e-01;  4.6873000e-01;  3.4509000e-01;  3.1696999e-01;  3.0603999e-01;  2.4115001e-01;  2.0603000e-01;  2.0640001e-01;  1.5656000e-01;  1.4155000e-01;  9.8569803e+00;  1.1334530e+01;  1.2391170e+01;  1.2018340e+01;  1.1429860e+01;  9.9303799e+00;  9.3095903e+00;  8.7330704e+00;  7.2599001e+00;  6.3650999e+00;  6.4515200e+00;  4.9408598e+00;  4.4405298e+00;  5.9884090e+01;  6.6176727e+01;  6.9686401e+01;  6.7948059e+01;  6.4575752e+01;  5.7190979e+01;  5.4306320e+01;  5.1855129e+01;  4.4250160e+01;  4.0504009e+01;  4.0367870e+01;  3.2062370e+01;  2.9616631e+01
FBOX_44_b_oc;FerryBox;KaiSoerensen;    54.621;    10.651;20090914T134255Z;P10100100;M110100001110030101;    11.000;    59.086;    40.000;   224.748;  5.9606183e-03;  5.7867172e-03;  5.9280081e-03;  6.0074362e-03;  6.2594957e-03;  4.1109576e-03;  3.8897530e-03;  4.3394659e-03;  3.5871301e-03;  3.0774568e-03;  2.9645090e-03;  2.7989348e-03;  2.8048953e-03;  3.9449999e-01;  4.5043001e-01;  5.0553000e-01;  4.9783999e-01;  4.8899001e-01;  3.6008000e-01;  3.3050999e-01;  3.1961000e-01;  2.5261000e-01;  2.1522000e-01;  2.1540000e-01;  1.6361000e-01;  1.4821000e-01;  1.0094570e+01;  1.1581570e+01;  1.2616050e+01;  1.2222370e+01;  1.1577650e+01;  1.0032700e+01;  9.3841801e+00;  8.8004999e+00;  7.3224902e+00;  6.3939500e+00;  6.4734702e+00;  4.9381399e+00;  4.4481702e+00;  5.6606369e+01;  6.2471561e+01;  6.5694427e+01;  6.3979919e+01;  6.0755909e+01;  5.3678020e+01;  5.0928230e+01;  4.8609718e+01;  4.1321091e+01;  3.7830551e+01;  3.7715691e+01;  2.9862730e+01;  2.7564100e+01
